"HiRes SSC-A","HiRes SSC-H","HiRes SSC-W","Time"
1248,1596,51246.2,0.130084
1261,1609,51361.7,0.130084
102.7,249,27030.3,0.130084
1303.9,1692,50503.8,0.132148
783.9,1145,44867.8,0.133181
136.5,334,26783.4,0.136278
816.4,981,54539.8,0.13731
1072.5,1468,47879.7,0.140408
556.4,784,46510.5,0.148667
1232.4,1556,51906.5,0.148667
123.5,287,28201,0.148667
1296.1,1718,49441.9,0.149699
152.1,285,34975.5,0.151764
1253.2,1572,52245.4,0.156926
1324.7,1769,49076.1,0.162088
130,264,32271.5,0.162088
1154.4,1488,50843.2,0.17138
156,281,36383,0.17138
629.2,891,46279.7,0.180672
1189.5,1567,49748,0.183769
1365,1857,48172.7,0.185834
599.3,800,49094.7,0.188931
169,225,49224.8,0.189963
739.7,1034,46883,0.189963
191.1,348,35988.3,0.190996
1275.3,1592,52498.8,0.195125
570.7,786,47584.5,0.196158
187.2,349,35152.8,0.196158
1224.6,1609,49879,0.19719
161.2,265,39865.7,0.202352
191.1,352,35579.3,0.203385
724.1,965,49175.8,0.203385
1188.2,1438,54151.5,0.205449
1205.1,1546,51085,0.206482
738.4,989,48930,0.207514
704.6,977,47263.7,0.208547
1276.6,1649,50735.8,0.208547
1210.3,1557,50943,0.208547
1326,1697,51208.5,0.209579
821.6,1096,49128.1,0.212676
153.4,319,31514.8,0.212676
1253.2,1593,51556.6,0.215774
598,810,48383.4,0.215774
756.6,1017,48755.7,0.217838
183.3,330,36402.3,0.219903
1224.6,1549,51811.1,0.221968
156,333,30701.6,0.229195
105.3,228,30267.3,0.229195
726.7,940,50664.9,0.233325
1189.5,1540,50620.2,0.234357
1053,1381,49970.6,0.235389
185.9,336,36259.4,0.237454
1180.4,1584,48837.6,0.239519
1246.7,1616,50559.2,0.245713
704.6,944,48916,0.245713
1319.5,1745,49555.7,0.248811
700.7,978,46954.1,0.248811
674.7,909,48643.7,0.248811
214.5,336,41837.7,0.25294
153.4,317,31713.6,0.25294
603.2,828,47743.1,0.253973
158.6,289,35965.4,0.256038
1154.4,1404,53885.2,0.258102
735.8,983,49055.3,0.259135
811.2,1026,51815.6,0.259135
674.7,849,52081.4,0.260167
1175.2,1464,52607.9,0.260167
1207.7,1500,52765.2,0.2612
132.6,241,36058.4,0.262232
127.4,224,37273.6,0.262232
224.9,381,38685.2,0.265329
860.6,1120,50357.4,0.266362
141.7,285,32584,0.267394
152.1,301,33116.4,0.267394
1232.4,1617,49948.4,0.271524
1160.9,1528,49791.1,0.272556
1028.3,1357,49661.5,0.272556
1158.3,1481,51256.1,0.272556
764.4,1056,47439.1,0.274621
1184.3,1604,48388,0.277718
1144,1452,51634.4,0.277718
894.4,1073,54627.6,0.277718
209.3,358,38314.8,0.278751
1331.2,1733,50341.3,0.279783
169,308,35959.7,0.279783
614.9,832,48435.2,0.280815
625.3,855,47929.4,0.281848
692.9,926,49038.8,0.288042
102.7,232,29011,0.288042
107.9,225,31428.2,0.289075
1077.7,1361,51894.3,0.295269
1292.2,1601,52895.5,0.298366
756.6,1035,47907.8,0.301464
768.3,1065,47278.2,0.302496
738.4,954,50725.1,0.302496
163.8,325,33030.1,0.303528
1102.4,1425,50699.6,0.306626
101.4,244,27235,0.307658
1329.9,1749,49832.1,0.307658
1072.5,1345,52258.3,0.307658
638.3,844,49563.5,0.30869
1245.4,1629,50103.5,0.30869
201.5,381,34660.1,0.30869
1140.1,1408,53066.5,0.310755
581.1,744,51186.8,0.311788
1045.2,1344,50965.9,0.311788
1184.3,1562,49689,0.311788
700.7,963,47685.4,0.311788
772.2,1044,48474,0.31282
1110.2,495,146986,0.31282
833.3,1124,48586.4,0.31695
1125.8,1461,50500,0.31695
1154.4,1437,52647.7,0.31695
1176.5,1544,49937.2,0.319015
195,367,34821.6,0.320047
1192.1,1626,48047.6,0.321079
637,868,48095,0.321079
721.5,995,47521.8,0.323144
793,1038,50067.5,0.324177
1134.9,1468,50665.4,0.324177
679.9,976,45653.6,0.325209
1151.8,1445,52238.3,0.325209
748.8,1060,46295.6,0.328306
1185.6,1469,52892.8,0.328306
123.5,228,35498.7,0.330371
189.8,288,43190,0.332436
742.3,992,49039.7,0.333468
679.9,927,48066.8,0.334501
219.7,324,44439.1,0.337598
1242.8,1672,48713,0.339663
205.4,330,40791.2,0.340695
1198.6,1520,51678.6,0.344825
1225.9,1544,52034.1,0.34689
143,316,29657.1,0.34689
1287,1689,49937.7,0.347922
141.7,297,31267.5,0.347922
634.4,908,45788.6,0.347922
1101.1,1441,50077.5,0.348954
126.1,269,30721.5,0.351019
1235,1589,50935.8,0.351019
140.4,340,27062.5,0.353084
1315.6,1749,49296.3,0.353084
157.3,325,31719.4,0.355149
1233.7,1589,50882.2,0.357214
764.4,1039,48215.3,0.360311
885.3,1129,51389.7,0.361343
982.8,1353,47604.4,0.365473
157.3,269,38322.7,0.367538
663,866,50173.6,0.36857
1119.3,1476,49698.1,0.36857
1138.8,1541,48431.1,0.369603
1180.4,1585,48806.7,0.371667
1271.4,1684,49478.9,0.371667
1238.9,1580,51387.7,0.3727
1209,1524,51990.2,0.3727
152.1,306,32575.2,0.374765
665.6,956,45628.4,0.375797
253.5,421,39461.7,0.375797
1103.7,1519,47618.2,0.376829
161.2,284,37198.6,0.378894
1042.6,1297,52681.4,0.378894
139.1,298,30590.8,0.384056
218.4,336,42598.4,0.391283
1205.1,1552,50887.5,0.391283
1275.3,1557,53678.9,0.39438
1249.3,1622,50477.3,0.399543
715,932,50277.1,0.406769
764.4,1137,44059.6,0.407802
1040,1413,48236,0.409867
1147.9,1489,50523,0.411931
384.8,561,44952.3,0.412964
204.1,345,38770.7,0.415029
676,908,48791.1,0.416061
118.3,268,28928.8,0.417093
180.7,314,37714.5,0.420191
133.9,278,31565.7,0.420191
646.1,895,47310.4,0.423288
1116.7,1434,51034.9,0.42432
672.1,900,48940.8,0.425353
1214.2,1473,54021.6,0.425353
679.9,888,50177.8,0.425353
726.7,1029,46282.8,0.427418
377,599,41247.2,0.42845
820.3,1029,52244.1,0.42845
1183,1585,48914.2,0.42845
1955.2,2511,51029.9,0.429482
1362.4,1741,51284.5,0.431547
1163.5,1513,50397.3,0.43258
144.3,277,34140.2,0.43258
150.8,281,35170.2,0.433612
169,298,37166.4,0.433612
646.1,862,49121.6,0.436709
213.2,349,40035.2,0.439806
1147.9,1485,50659.1,0.441871
1246.7,1613,50653.3,0.441871
139.1,264,34530.5,0.441871
1203.8,1512,52177.4,0.442904
761.8,985,50685.6,0.443936
171.6,313,35929.6,0.443936
1128.4,1348,54859.7,0.447033
127.4,298,28017.7,0.451163
1248,1628,50238.9,0.453228
1150.5,1456,51785.1,0.455293
1069.9,1409,49763.6,0.455293
1264.9,1629,50888,0.456325
197.6,309,41909.1,0.45839
685.1,892,50334.9,0.459422
1189.5,1534,50818.2,0.461487
712.4,982,47543.6,0.462519
107.9,269,26287.5,0.463552
257.4,356,47384.7,0.463552
717.6,928,50677.4,0.463552
1279.2,1604,52265.4,0.465617
746.2,949,51531,0.465617
683.8,908,49354.1,0.466649
676,888,49890,0.467682
802.1,1048,50158.8,0.468714
130,253,33674.6,0.468714
128.7,264,31948.8,0.469746
126.1,234,35316.6,0.469746
1283.1,1680,50053.1,0.470779
633.1,844,49159.8,0.470779
106.6,240,29108.9,0.470779
1071.2,1440,48751.5,0.471811
171.6,273,41194.1,0.471811
1162.2,1469,51848.8,0.471811
1155.7,1516,49960.4,0.476973
128.7,265,31828.2,0.479038
1197.3,1588,49412,0.487297
752.7,1001,49279.7,0.490395
1236.3,1593,50861.4,0.490395
189.8,284,43798.4,0.493492
1155.7,1460,51876.7,0.494524
120.9,285,27801.1,0.494524
717.6,933,50405.8,0.495557
811.2,1031,51564.3,0.496589
105.3,260,26542.1,0.497621
1379.3,1737,52040.2,0.498654
417.3,604,45278.4,0.500719
154.7,297,34136.1,0.501751
777.4,1066,47793.3,0.503816
1128.4,1414,52299,0.505881
1358.5,1753,50787.6,0.505881
1246.7,1641,49789,0.506913
1114.1,1461,49975.1,0.511043
106.6,254,27504.5,0.511043
1207.7,1637,48349.3,0.513108
1138.8,1509,49458.2,0.51414
1172.6,1528,50292.9,0.515172
1272.7,1596,52260.4,0.517237
1202.5,1604,49131.6,0.51827
149.5,227,43161.4,0.51827
1050.4,1343,51257.6,0.51827
747.5,1012,48407.3,0.523432
193.7,336,37780.7,0.523432
760.5,952,52353.1,0.525496
140.4,256,35942.4,0.525496
161.2,349,30270.5,0.528594
663,908,47852.8,0.530659
1142.7,1435,52186.7,0.536853
1248,1645,49719.7,0.54408
705.9,974,47496.8,0.551307
208,415,32847,0.551307
744.9,1000,48817.8,0.554404
718.9,973,48421.2,0.555436
1050.4,1388,49595.8,0.555436
604.5,829,47788.3,0.557501
728,1000,47710.2,0.559566
167.7,301,36512.9,0.560598
717.6,920,51118.1,0.56576
1114.1,1501,48643.3,0.566793
157.3,332,31050.6,0.566793
245.7,390,41287.7,0.567825
132.6,266,32669.4,0.567825
193.7,337,37668.6,0.568858
1073.8,1445,48700.7,0.568858
162.5,336,31695.2,0.568858
663,885,49096.5,0.570922
549.9,778,46321.6,0.570922
699.4,909,50424.5,0.575052
1280.5,1600,52449.3,0.580214
669.5,881,49802.9,0.581247
165.1,288,37569.4,0.583311
204.1,331,40410.6,0.585376
1192.1,1537,50829.8,0.588473
1257.1,1569,52508.2,0.590538
1192.1,1597,48920.1,0.59983
113.1,220,33691.5,0.59983
643.5,894,47172.7,0.600862
117,260,29491.2,0.602927
1054.3,1389,49744.1,0.60396
1297.4,1676,50731.7,0.604992
1120.6,1448,50718,0.604992
1223.3,1549,51756.1,0.606024
1279.2,1690,49605.7,0.606024
1248,1641,49840.9,0.606024
87.1,233,24498.7,0.611186
127.4,248,33666.5,0.613251
219.7,323,44576.7,0.614284
1193.4,1540,50786.1,0.614284
1288.3,1692,49899.5,0.616349
1211.6,1556,51030.5,0.619446
174.2,280,40772.8,0.622543
742.3,944,51533.2,0.622543
127.4,249,33531.3,0.622543
761.8,1069,46702.8,0.623575
1140.1,1444,51743.5,0.628737
1179.1,1517,50938.4,0.630802
685.1,987,45490.1,0.630802
1108.9,1416,51322.6,0.630802
717.6,894,52604.7,0.632867
599.3,809,48548.5,0.634932
1088.1,1380,51673.7,0.634932
799.5,1064,49244.4,0.636997
1274,1672,49935.9,0.636997
1101.1,1201,60084.7,0.638029
717.6,957,49141.7,0.639062
102.7,224,30047.1,0.642159
1082.9,1384,51278.1,0.642159
1214.2,1680,47365.4,0.645256
1237.6,1581,51301.3,0.65558
1162.2,1493,51015.4,0.657645
157.3,280,36817.2,0.658677
1145.3,1489,50408.6,0.662807
124.8,257,31824.5,0.665904
787.8,1040,49643.5,0.666937
747.5,1004,48793,0.666937
140.4,293,31403.6,0.667969
743.6,996,48928.3,0.669001
148.2,309,31431.8,0.671066
1215.5,1560,51063.5,0.674163
113.1,282,26284.1,0.676228
1123.2,1436,51260.5,0.676228
1267.5,1607,51690.7,0.678293
1030.9,1349,50082.3,0.679326
1245.4,1573,51887.2,0.680358
1108.9,1425,50998.5,0.684488
735.8,989,48757.7,0.68965
1046.5,1420,48298.2,0.694812
106.6,285,24512.8,0.696876
1266.2,1645,50444.8,0.697909
1313,1633,52693.7,0.697909
734.5,1004,47944.4,0.698941
149.5,304,32229.1,0.698941
1268.8,1640,50702.5,0.701006
599.3,812,48369.1,0.702038
1202.5,1541,51140.2,0.708233
1305.2,1685,50764.1,0.709265
1160.9,1509,50418,0.710298
1188.2,1558,49980.7,0.710298
94.9,272,22865.3,0.713395
188.5,312,39594.7,0.716492
114.4,256,29286.4,0.716492
1128.4,1512,48909.3,0.719589
1158.3,1530,49614.6,0.721654
1294.8,1705,49768.9,0.722687
141.7,272,34141.4,0.722687
143,280,33470.2,0.726816
747.5,988,49583.2,0.726816
522.6,699,48997.3,0.727849
1248,1692,48338.6,0.729914
655.2,892,48138.1,0.730946
1214.2,1496,53191,0.733011
1093.3,1448,49482.4,0.736108
1079,1421,49763.1,0.73714
676,944,46930.4,0.738173
1060.8,1408,49375.4,0.742302
204.1,308,43428.2,0.742302
182,340,35081,0.743335
1263.6,1616,51244.6,0.744367
1219.4,1600,49946.6,0.7454
574.6,852,44198.3,0.7454
696.8,899,50795.9,0.746432
159.9,285,36769.1,0.746432
202.8,368,36116,0.748497
692.9,969,46862.6,0.749529
768.3,1062,47411.8,0.749529
141.7,345,26917.2,0.751594
175.5,321,35830.4,0.753659
1210.3,1556,50975.7,0.755724
193.7,321,39546.2,0.756756
1072.5,1413,49743.4,0.761918
633.1,872,47581.2,0.763983
122.2,248,32292.3,0.765015
1110.2,1424,51094.1,0.765015
206.7,324,41809.5,0.769145
1166.1,1549,49336,0.770177
141.7,312,29764.3,0.77121
655.2,869,49412.2,0.77121
122.2,287,27904.2,0.774307
1141.4,1472,50817.1,0.77534
1155.7,1464,51734.9,0.776372
677.3,929,47779.9,0.778437
1185.6,1536,50585.6,0.778437
96.2,248,25421.6,0.779469
1298.7,1609,52897.2,0.783599
184.6,338,35792.7,0.784631
136.5,271,33009.8,0.786696
1267.5,1628,51023.9,0.790826
1253.2,1637,50170.9,0.790826
1127.1,1460,50592.9,0.792891
1168.7,1521,50356.3,0.793923
1361.1,1764,50567.5,0.794955
1363.7,1748,51127.8,0.795988
768.3,1025,49123.2,0.800117
1257.1,1657,49719.6,0.800117
247,421,38449.9,0.80115
661.7,921,47084.9,0.80115
1133.6,1424,52171.1,0.803215
178.1,288,40527.6,0.807344
696.8,985,46360.9,0.809409
132.6,259,33552.4,0.810441
774.8,1041,48777.4,0.811474
1259.7,1656,49852.5,0.812506
1225.9,1520,52855.6,0.813539
1093.3,1444,49619.5,0.813539
1123.2,1453,50660.7,0.815604
1190.8,1574,49580.9,0.815604
1251.9,1538,53344.9,0.816636
214.5,321,43792.7,0.817668
1214.2,1552,51271.8,0.818701
867.1,1135,50067.2,0.824895
670.8,916,47993,0.825928
780,1086,47070.1,0.82696
1251.9,1608,51022.7,0.827992
1127.1,1516,48724,0.830057
1271.4,1636,50930.6,0.830057
618.8,812,49942.9,0.832122
1193.4,1560,50135,0.833154
159.9,305,34358.1,0.835219
1046.5,1389,49376.1,0.836252
711.1,885,52658.4,0.836252
683.8,881,50866.6,0.839349
634.4,905,45940.4,0.839349
1171.3,1540,49845.7,0.839349
133.9,273,32143.8,0.841414
833.3,1048,52109.9,0.841414
752.7,978,50438.6,0.841414
105.3,267,25846.2,0.842446
634.4,858,48456.9,0.843479
1220.7,1557,51380.7,0.846576
659.1,809,53392.8,0.847608
676,909,48737.4,0.848641
1240.2,1576,51572.2,0.848641
932.1,1195,51118.1,0.850706
731.9,1015,47256.9,0.850706
146.9,263,36605.5,0.851738
178.1,300,38906.5,0.851738
343.2,349,64446.9,0.85277
1261,1564,52839.4,0.854835
700.7,953,48185.8,0.854835
635.7,901,46238.9,0.855868
1193.4,1558,50199.4,0.857932
120.9,216,36682,0.858965
1319.5,1645,52568.2,0.859997
972.4,1219,52278.3,0.859997
1175.2,1476,52180.2,0.859997
713.7,958,48823.6,0.863094
172.9,322,35190,0.868256
180.7,308,38449.2,0.869289
1193.4,1513,51692.4,0.872386
1115.4,1457,50170.8,0.872386
113.1,241,30755.7,0.876516
1146.6,1549,48511,0.879613
964.6,1288,49080.8,0.879613
158.6,244,42598.4,0.880645
165.1,288,37569.4,0.884775
721.5,923,51228.8,0.884775
751.4,976,50454.7,0.884775
718.9,1021,46144.8,0.885807
698.1,905,50553.2,0.885807
798.2,1021,51234.9,0.887872
1290.9,1676,50477.6,0.887872
634.4,919,45240.5,0.889937
660.4,917,47197.4,0.890969
1157,1464,51793.1,0.892002
1288.3,1529,55219.1,0.893034
110.5,237,30555.8,0.895099
834.6,1041,52542.1,0.895099
718.9,1004,46926.1,0.899229
1015.3,1229,54140.5,0.900261
130,250,34078.7,0.901294
140.4,291,31619.4,0.901294
1289.6,1664,50790.4,0.904391
718.9,948,49698.1,0.906456
184.6,277,43674.9,0.90852
643.5,873,48307.5,0.911618
159.9,313,33479.9,0.913682
767,976,51502.2,0.917812
1205.1,1546,51085,0.919877
759.2,1002,49655.6,0.920909
1274,1625,51380.2,0.921942
829.4,1088,49959.1,0.925039
137.8,292,30927.6,0.926071
1267.5,1533,54185.8,0.930201
1007.5,1312,50325.8,0.930201
1188.2,1577,49378.5,0.931233
206.7,304,44560.2,0.936395
1251.9,1605,51118.1,0.939493
163.8,252,42598.4,0.94259
765.7,964,52054.9,0.944655
618.8,925,43841.8,0.945687
1192.1,1495,52257.8,0.947752
689,884,51079.5,0.952914
1216.8,1595,49996.4,0.958076
733.2,965,49793.8,0.959108
833.3,1060,51519.9,0.961173
747.5,1012,48407.3,0.965303
224.9,349,42232.2,0.966335
1501.5,1697,57986,0.969433
782.6,1004,51084.1,0.969433
143,244,38408.4,0.969433
184.6,312,38775.5,0.970465
148.2,288,33723.7,0.975627
718.9,1044,45128.2,0.977692
1193.4,1629,48011.5,0.977692
166.4,271,40240.6,0.980789
123.5,252,32117.8,0.981821
569.4,708,52706.5,0.981821
1281.8,1693,49618.5,0.984919
730.6,972,49259.9,0.991113
609.7,777,51425.1,0.991113
1201.2,1425,55243.4,0.991113
133.9,291,30155.6,0.993178
1118,1460,50184.4,0.995243
1232.4,1696,47621.8,0.996275
1251.9,1585,51763.1,0.999372
724.1,1017,46661.4,1.0004
716.3,968,48495.3,1.0004
120.9,276,28707.6,1.00144
169,311,35612.8,1.00453
1112.8,1409,51759,1.00557
1248,1572,52028.6,1.00763
163.8,253,42430,1.00866
765.7,948,52933.4,1.01279
184.6,352,34369.2,1.01486
679.9,880,50634,1.01796
1202.5,1573,50099.8,1.02209
679.9,873,51040,1.02622
1283.1,1698,49522.5,1.02725
1134.9,1468,50665.4,1.02725
747.5,1031,47515.2,1.03138
1014,1332,49890,1.03241
172.9,329,34441.3,1.03241
1232.4,1545,52276.1,1.03344
182,300,39758.5,1.03551
1272.7,1595,52293.2,1.03654
150.8,304,32509.3,1.03964
123.5,212,38177.8,1.03964
803.4,1060,49671.3,1.04067
1058.2,1298,53428.5,1.04273
179.4,293,40126.8,1.04377
132.6,280,31036,1.0448
1166.1,1532,49883.5,1.0448
1355.9,1784,49809.6,1.04686
612.3,876,45807.9,1.0479
782.6,1000,51288.5,1.0479
145.6,308,30980.7,1.04893
1085.5,1567,45398.4,1.05099
1108.9,1436,50607.8,1.05099
104,293,23261.9,1.05099
1271.4,1644,50682.8,1.05306
756.6,928,53431.6,1.05409
1082.9,1433,49524.7,1.05409
412.1,545,49554.8,1.05512
1107.6,1456,49854.2,1.06235
1159.6,1509,50361.5,1.06338
149.5,308,31810.5,1.07061
1121.9,1505,48853.7,1.07267
436.8,623,45948.8,1.07267
130,248,34353.5,1.07371
1163.5,1613,47272.9,1.07887
1170,1528,50181.4,1.0799
98.8,216,29976.6,1.08197
699.4,984,46581.2,1.08197
127.4,233,35833.8,1.08713
757.9,1004,49471.8,1.08816
1218.1,1601,49862.2,1.09022
751.4,1002,49145.5,1.09022
1002.3,1357,48405.8,1.09435
651.3,888,48067.1,1.09539
630.5,864,47824.6,1.09642
197.6,325,39845.9,1.10055
175.5,336,34230.9,1.11087
178.1,273,42754.4,1.11707
1293.5,1708,49631.6,1.1181
677.3,877,50612.9,1.12016
170.3,322,34660.8,1.12223
149.5,321,30522.2,1.12533
637,864,48317.6,1.12842
1307.8,1628,52646.2,1.13359
689,899,50227.3,1.13462
837.2,1100,49878.9,1.13875
1190.8,1560,50025.8,1.13978
1245.4,1621,50350.7,1.14081
120.9,271,29237.3,1.14081
230.1,387,38966,1.14288
1323.4,1703,50928,1.14391
241.8,336,47162.5,1.14701
1233.7,1576,51301.9,1.14804
656.5,854,50379.8,1.14804
172.9,257,44090.2,1.14907
737.1,996,48500.6,1.15114
1227.2,1553,51787.4,1.15114
1032.2,1337,50595.6,1.15733
1082.9,1397,50801,1.16249
1171.3,1544,49716.5,1.16662
564.2,788,46923.1,1.16662
1257.1,1561,52777.3,1.16766
1255.8,1637,50275,1.17282
1132.3,1445,51353.9,1.17385
1480.7,1917,50620.3,1.17695
275.6,444,40679.6,1.17695
1105,1405,51542.5,1.17901
770.9,1037,48719.1,1.18211
113.1,290,25559,1.18211
687.7,857,52589.4,1.18314
192.4,276,45685.2,1.18934
224.9,393,37503.9,1.18934
189.8,336,37020,1.1914
1157,1433,52913.6,1.1914
1340.3,1735,50627,1.19243
666.9,936,46694.4,1.19347
1196,1589,49327.3,1.19553
1184.3,1550,50073.7,1.19553
816.4,985,54318.4,1.1976
1056.9,1357,51042.7,1.19966
139.1,256,35609.6,1.20172
206.7,336,40316.3,1.20276
1132.3,1481,50105.6,1.20482
663,899,48331.9,1.20585
193.7,305,41620.7,1.20895
1268.8,1576,52761.5,1.20998
1216.8,1548,51514.3,1.21102
136.5,256,34944,1.21308
739.7,1004,48283.8,1.21308
806,1041,50741.6,1.21618
822.9,1144,47141.2,1.21824
1145.3,1593,47117.6,1.21824
768.3,1053,47817,1.21928
1192.1,1481,52751.8,1.22341
793,1037,50115.8,1.22754
637,833,50115.8,1.22857
1261,1649,50115.8,1.23063
1137.5,1520,49044.2,1.23373
114.4,246,30476.9,1.23476
226.2,325,45613.1,1.23579
683.8,941,47623.3,1.23579
1233.7,1565,51662.5,1.23683
1207.7,1614,49038.3,1.23889
544.7,736,48502,1.24199
196.3,393,32734.6,1.24302
132.6,265,32792.7,1.24302
716.3,998,47037.5,1.24509
652.6,927,46136.8,1.24509
253.5,385,43151.6,1.24715
1179.1,1476,52353.3,1.24818
804.7,1132,46587.3,1.25541
163.8,309,34740.4,1.26057
730.6,908,52731.9,1.26057
790.4,956,54183.7,1.2616
191.1,299,41886.1,1.2616
664.3,944,46118.2,1.26264
1238.9,1529,53101.7,1.2647
1241.5,1629,49946.6,1.26573
1184.3,1564,49625.5,1.2709
123.5,269,30088.1,1.2709
1088.1,1456,48976.5,1.27296
630.5,907,45557.3,1.27606
634.4,851,48855.5,1.27606
729.3,982,48671.5,1.28535
1246.7,1668,48983.1,1.28741
816.4,1028,52046.3,1.28948
141.7,282,32930.7,1.29051
1298.7,1641,51865.7,1.29051
783.9,1084,47392.7,1.29051
765.7,1012,49585.9,1.29258
1280.5,1699,49393.1,1.29567
744.9,950,51387.1,1.29774
1215.5,1569,50770.6,1.29774
700.7,909,50518.2,1.29774
1264.9,1674,49520,1.29774
1081.6,1392,50922.2,1.30084
154.7,308,32916.9,1.3029
984.1,1297,49725.5,1.30393
182,280,42598.4,1.30806
1194.7,1581,49523,1.3091
657.8,877,49155.7,1.3091
698.1,940,48670.9,1.31116
1094.6,1445,49644.1,1.31219
647.4,808,52509.9,1.31839
124.8,293,27914.3,1.31839
1307.8,1681,50986.3,1.32458
1271.4,1577,52836.1,1.32768
994.5,1386,47024.2,1.33078
1258.4,1616,51033.7,1.33078
1151.8,1449,52094.1,1.33078
1345.5,1730,50970.3,1.33284
1008.8,1324,49934.1,1.338
1332.5,1697,51459.5,1.34007
1271.4,1676,49715.1,1.3411
200.2,328,40000.9,1.34316
644.8,905,46693.5,1.3442
117,232,33050.5,1.34936
1258.4,1653,49891.4,1.35039
1131,1405,52755.3,1.35246
128.7,284,29698.9,1.35349
1225.9,1612,49839.1,1.35659
752.7,1004,49132.4,1.35968
726.7,968,49199.4,1.36485
171.6,341,32979.4,1.36588
718.9,897,52523.8,1.36898
1082.9,1425,49802.8,1.37207
183.3,305,39386.1,1.37207
703.3,993,46416.4,1.3731
1197.3,1536,51084.8,1.37414
1229.8,1615,49904.7,1.37517
1125.8,1476,49986.7,1.3762
1138.8,1422,52484.1,1.37827
1102.4,1373,52619.7,1.38033
1045.2,1318,51971.3,1.38136
148.2,296,32812.3,1.3824
1214.2,1632,48758.5,1.38653
117,224,34230.9,1.38859
1284.4,1680,50103.8,1.39066
777.4,1006,50643.8,1.39169
170.3,345,32350.1,1.39582
845,1130,49007,1.39582
696.8,964,47370.8,1.39685
764.4,1040,48169,1.39685
1210.3,1536,51639.5,1.39788
690.3,990,45696.5,1.39995
148.2,252,38541.4,1.39995
1134.9,1412,52674.8,1.40098
808.6,1028,51549,1.40304
1280.5,1606,52253.3,1.40614
167.7,229,47993,1.40717
1162.2,1415,53827.5,1.40924
1059.5,1352,51357.5,1.41027
104,248,27482.8,1.41337
712.4,884,52814.3,1.4144
715,890,52649.7,1.41543
743.6,1041,46813.2,1.41543
692.9,953,47649.4,1.41647
724.1,953,49795,1.4175
1367.6,1801,49765.1,1.41853
226.2,305,48604.1,1.41956
1211.6,1583,50160.1,1.4206
1329.9,1704,51148.1,1.42163
1172.6,1492,51506.4,1.42369
