"HiRes SSC-A","HiRes SSC-H","HiRes SSC-W","Time"
438.1,616,46609.3,1.25417
114.4,277,27066.1,1.26447
305.5,444,45092.9,1.27168
143,301,31135,1.27271
855.4,1204,46561,1.27477
122.2,228,35125,1.29021
276.9,412,44045.9,1.29124
178.1,321,36361.3,1.30566
378.3,493,50288.6,1.32728
1550.9,1976,51437.1,1.3417
378.3,492,50390.8,1.36126
2317.9,2916,52093.9,1.36538
317.2,494,42081,1.38083
323.7,493,43030.4,1.38289
930.8,676,90238,1.39318
13904.8,17132,53190.8,1.40554
93.6,245,25037.4,1.42407
390,541,47244.1,1.43643
1236.3,1345,60239.5,1.4457
224.9,436,33805.2,1.47659
1666.6,2201,49623.9,1.49409
120.9,229,34599.6,1.50851
140.4,300,30670.8,1.51469
114.4,261,28725.4,1.51881
3863.6,4860,52099.8,1.52087
150.8,296,33387.9,1.52293
135.2,256,34611.2,1.56411
577.2,789,47943.4,1.57132
305.5,457,43810.2,1.57441
1444.3,1792,52820.1,1.58368
630.5,866,47714.1,1.58986
107.9,232,30479.9,1.59192
111.8,265,27648.8,1.59295
78,212,24112.3,1.61045
2471.3,3035,53363.8,1.62075
622.7,885,46112.2,1.65988
1466.4,2020,47575.2,1.66605
552.5,716,50570.7,1.67841
565.5,818,45306.4,1.68562
139.1,334,27293.6,1.68665
137.8,208,43417.6,1.68974
184.6,326,37110.3,1.69077
106.6,241,28988.1,1.71548
534.3,752,46563.7,1.72475
94.9,212,29336.6,1.73401
106.6,253,27613.2,1.74534
240.5,333,47331.6,1.76902
126.1,370,22335.4,1.80197
373.1,551,44376.6,1.80506
113.1,261,28398.9,1.8133
106.6,236,29602.3,1.81433
447.2,570,51417,1.85552
1586,2021,51430,1.88126
245.7,420,38338.6,1.88538
2615.6,3384,50654.8,1.88744
915.2,1273,47115.9,1.90083
247,396,40877.2,1.90186
252.2,409,40411.2,1.91009
149.5,276,35498.7,1.93687
266.5,383,45601.4,1.93995
288.6,472,40071.4,1.9451
119.6,296,26480.1,1.96158
258.7,411,41251,1.98114
234,452,33927.9,1.99144
144.3,313,30213.6,1.99247
601.9,811,48638.9,2.00894
301.6,469,42144.3,2.02336
980.2,1208,53177.5,2.02542
136.5,250,35782.7,2.04498
449.8,288,102354,2.0594
2600,3284,51886,2.06146
722.8,925,51210.2,2.06455
97.5,260,24576,2.07896
128.7,267,31589.8,2.08102
165.1,276,39202.9,2.10162
453.7,649,45814.6,2.11397
1846,2232,54202.3,2.12633
224.9,385,38283.2,2.14486
2572.7,3250,51878.3,2.15207
1422.2,1837,50737.8,2.15722
551.2,841,42953,2.16649
119.6,289,27121.5,2.16855
257.4,385,43815.5,2.17987
126.1,242,34149.1,2.21077
442,664,43624.9,2.2118
626.6,940,43686,2.24269
100.1,224,29286.4,2.2571
143,256,36608,2.25813
347.1,560,40620.6,2.26328
143,296,31661,2.26328
117,273,28086.9,2.29005
163.8,272,39466.2,2.29314
3906.5,4893,52323,2.2952
219.7,366,39339.5,2.30035
196.3,345,37289,2.30035
639.6,825,50808.3,2.30756
139.1,370,24638,2.33845
127.4,272,30695.9,2.36728
1519.7,1880,52976.1,2.36934
410.8,552,48772.1,2.38993
573.3,811,46327.7,2.42082
130,288,29582.2,2.427
133.9,265,33114.2,2.43524
123.5,296,27343.6,2.4476
79.3,220,23622.7,2.45377
101.4,232,28643.8,2.4548
118.3,214,36228.5,2.45789
412.1,468,57708.1,2.48981
117,260,29491.2,2.49187
113.1,265,27970.3,2.49187
305.5,448,44690.3,2.49496
206.7,277,48903.6,2.50423
301.6,392,50422.6,2.50835
1647.1,2176,49606.8,2.50938
5202.6,3199,106583,2.51453
412.1,660,40920.3,2.51865
217.1,360,39521.9,2.52585
538.2,793,44478.5,2.531
1114.1,1400,52152.6,2.54027
243.1,404,39435.2,2.54542
347.1,476,47789,2.54542
689,984,45888.5,2.55366
497.9,669,48774.9,2.56189
297.7,499,39098.3,2.56395
102.7,209,32203.6,2.5691
536.9,688,51142.8,2.57116
114.4,273,27462.7,2.57631
183.3,253,47481.2,2.5794
102.7,229,29391,2.58352
201.5,320,41267.2,2.59175
1727.7,2160,52419.7,2.60205
109.2,244,29330,2.6247
383.5,485,51820.7,2.63809
326.3,489,43730.9,2.65045
183.3,298,40311.2,2.65868
184.6,345,35066.5,2.66486
301.6,337,58651.8,2.66795
132.6,265,32792.7,2.67001
158.6,313,33207.7,2.67413
1251.9,1303,62965.9,2.6834
157.3,376,27417.1,2.68443
200.2,338,38817.5,2.69164
1391,1820,50088.2,2.7009
106.6,261,26766.8,2.72253
137.8,277,32602.4,2.72356
100.1,228,28772.6,2.72664
205.4,320,42065.9,2.73488
119.6,224,34991.5,2.73694
113.1,270,27452.3,2.74003
395.2,542,47785.7,2.7668
222.3,368,39588.7,2.77916
149.5,297,32988.7,2.7874
369.2,526,45999.8,2.79049
391.3,556,46122.7,2.79358
3463.2,2601,87260.4,2.80799
317.2,452,45991.2,2.82035
635.7,748,55696.8,2.82035
111.8,252,29075.1,2.84712
248.3,372,43743.5,2.84815
124.8,233,35102.5,2.85021
241.8,357,44388.2,2.85742
544.7,688,51885.8,2.86051
4706,4540,67932.2,2.86771
1456,1804,52893.8,2.87389
1781,2271,51395.7,2.90375
141.7,229,40552.2,2.92332
145.6,300,31806.8,2.92744
460.2,628,48024.9,2.9295
231.4,369,41097.6,2.95215
96.2,236,26714.2,2.99025
401.7,521,50529.4,2.99952
162.5,293,36346.8,3.00157
1820,2260,52776.8,3.00775
98.8,264,24526.3,3.00981
12429.3,2385,262143,3.0232
1368.9,1845,48624.5,3.04173
588.9,705,54743.5,3.04688
403,626,42190.1,3.05821
118.3,228,34004,3.0788
479.7,649,48440.1,3.08704
750.1,516,95268.5,3.09116
396.5,648,40100.3,3.09528
141.7,303,30648.4,3.10763
1146.6,1461,51433,3.10969
124.8,281,29106.4,3.13235
145.6,261,36559.5,3.13955
321.1,428,49167.3,3.14264
2142.4,2601,53980.9,3.15294
296.4,477,40723,3.155
265.2,351,49516.1,3.16015
226.2,357,41524.5,3.17456
193.7,373,34033,3.21163
1437.8,1793,52553.1,3.21781
166.4,224,48683.9,3.23429
152.1,360,27689,3.23532
141.7,261,35580.3,3.23738
481,669,47119.3,3.24252
93.6,220,27882.6,3.24561
293.8,461,41766.8,3.25591
135.2,277,31987.2,3.26106
182,273,43690.7,3.26312
269.1,384,45926.4,3.26312
637,456,91549.2,3.2971
286,449,41744.5,3.29813
137.8,244,37011.7,3.29916
2366,2989,51876.3,3.30945
101.4,224,29666.7,3.33211
204.1,344,38883.4,3.35476
130,310,27482.8,3.37947
309.4,399,50819.1,3.3908
97.5,224,28525.7,3.39286
130,285,29893.6,3.39698
400.4,509,51553.3,3.4114
172.9,308,36789.5,3.41654
384.8,581,43404.9,3.4289
132.6,343,25335.5,3.43199
131.3,265,32471.2,3.46906
232.7,352,43324.5,3.47318
1147.9,1420,52978,3.47421
286,460,40746.3,3.47627
390,589,43394,3.47936
491.4,699,46072.1,3.48039
331.5,289,75173.6,3.48347
469.3,617,49847.7,3.48553
338,513,43179.7,3.48862
670.8,881,49899.6,3.51437
540.8,621,57072.3,3.51951
110.5,264,27430.8,3.5226
738.4,868,55750.9,3.5329
200.2,329,39879.4,3.54938
127.4,245,34078.7,3.54938
4030,4512,58535,3.55864
154.7,277,36600.8,3.57512
408.2,593,45112.6,3.5813
188.5,292,42306.6,3.59159
601.9,769,51295.3,3.59777
1001,1273,51533,3.62969
166.4,301,36229.9,3.62969
418.6,584,46974.9,3.63175
107.9,228,31014.6,3.63484
161.2,329,32110.6,3.64823
319.8,437,47959.8,3.65132
596.7,785,49815.7,3.66058
396.5,568,45748.3,3.67088
109.2,272,26310.8,3.67088
111.8,240,30528.9,3.67603
162.5,325,32768,3.68735
124.8,239,34221.3,3.68941
131.3,313,27491.6,3.7028
1807,2331,50803.8,3.71001
274.3,397,45280.9,3.71001
465.4,581,52496.5,3.7306
2653.3,3355,51829.1,3.74296
425.1,529,52664.2,3.74399
501.8,705,46646.8,3.75223
206.7,245,55291,3.76973
148.2,237,40980.7,3.77797
10656.1,12940,53968.9,3.78312
110.5,268,27021.4,3.78312
343.2,551,40820.2,3.81092
5205.2,6249,54589.2,3.8624
504.4,625,52890.2,3.90153
3859.7,4799,52708.8,3.90977
1736.8,2098,54253.1,3.9283
130,233,36565.2,3.93448
253.5,455,36512.9,3.94272
165.1,288,37569.4,3.94478
2350.4,2981,51672.5,3.95508
1097.2,1445,49762,3.96434
228.8,320,46858.2,3.97361
4054.7,4372,60779.7,3.97773
720.2,863,54691.8,4.00038
322.4,488,43296.7,4.03436
127.4,240,34788.7,4.04981
403,552,47846,4.0529
81.9,260,20643.8,4.06114
234,292,52518.6,4.06731
2384.2,3025,51653.2,4.10232
145.6,300,31806.8,4.12189
150.8,332,29767.6,4.13321
98.8,231,28030.1,4.14351
128.7,268,31472,4.1466
106.6,251,27833.2,4.14866
1675.7,2216,49557.2,4.15587
184.6,344,35168.4,4.15896
170.3,284,39298.5,4.15999
180.7,300,39474.5,4.16205
141.7,287,32357,4.18058
104,236,28880.3,4.18985
114.4,261,28725.4,4.19088
201.5,373,35403.5,4.19706
274.3,415,43316.9,4.20426
4852.9,6125,51924.8,4.20529
283.4,447,41550.1,4.20838
676,848,52243.3,4.21765
2774.2,3216,56532.9,4.21971
1478.1,1861,52052,4.22898
1592.5,2068,50467.2,4.23001
136.5,268,33379.3,4.23721
1259.7,1116,73974.6,4.24236
830.7,1113,48913.5,4.2506
549.9,776,46441,4.25575
377,328,75326.4,4.25884
1223.3,1581,50708.5,4.27119
148.2,276,35190,4.2784
237.9,348,44801.8,4.28046
104,241,28281.1,4.28973
2905.5,3769,50521.3,4.29076
522.6,650,52690.9,4.29385
101962,109768,60875.3,4.30517
163.8,313,34296.5,4.32577
1657.5,2176,49920,4.32989
91,229,26042.7,4.33298
145.6,240,39758.5,4.33401
139.1,257,35471,4.34842
1177.8,1332,57949.2,4.34945
1584.7,1915,54232.3,4.35872
483.6,653,48534.8,4.37622
133.9,323,27168,4.38034
305.5,492,40693.6,4.39579
159.9,261,40150.2,4.40917
349.7,476,48146.9,4.41844
1769.3,2221,52207.5,4.42874
159.9,256,40934.4,4.4308
127.4,277,30141.8,4.43183
351,537,42836.4,4.44109
630.5,928,44526.3,4.47302
1738.1,2269,50201.9,4.47508
110.5,289,25057.9,4.47611
452.4,601,49331.9,4.47713
455,645,46230.8,4.48949
204.1,317,42195.3,4.55333
720.2,972,48558.7,4.55539
100.1,225,29156.2,4.56054
224.9,428,34437,4.5801
436.8,630,45438.3,4.58113
96.2,248,25421.6,4.59452
349.7,409,56034.1,4.59761
92.3,252,24003.9,4.60173
114.4,216,34709.8,4.62953
110.5,243,29801.3,4.64189
340.6,361,61832.6,4.64806
165.1,300,36066.6,4.65115
110.5,268,27021.4,4.65733
696.8,952,47967.9,4.65836
137.8,277,32602.4,4.69543
331.5,500,43450.4,4.7047
174.2,332,34386.7,4.70676
366.6,544,44164.5,4.72529
4239.3,5205,53376.9,4.72735
418.6,515,53268.7,4.73147
592.8,534,72752.3,4.74692
526.5,440,78419.8,4.74898
230.1,364,41428.1,4.75206
540.8,723,49020.6,4.77472
1560,2013,50788,4.78296
149.5,349,28073.4,4.78399
338,501,44213.9,4.78604
2828.8,3288,56383.3,4.7881
101.4,249,26688.2,4.79325
2494.7,2988,54716.4,4.82517
208,329,41433.1,4.84062
100.1,231,28398.9,4.84474
3005.6,3587,54913.6,4.854
107.9,253,27949.9,4.87769
104,228,29893.6,4.8849
224.9,370,39835.3,4.88798
2909.4,3617,52715.1,4.89004
104,228,29893.6,4.90858
109.2,250,28626.1,4.94153
109.2,250,28626.1,4.9683
165.1,288,37569.4,4.97036
637,812,51411.9,4.98684
282.1,520,35553.3,4.99713
423.8,533,52109.1,5.03626
2732.6,3418,52394.3,5.0445
3112.2,3997,51028.6,5.04656
107.9,292,24216.9,5.08672
94.9,213,29198.9,5.1104
9417.2,8728,70711,5.12585
120.9,289,27416.3,5.12996
128.7,240,35143.7,5.13099
3370.9,4241,52090.4,5.13408
313.3,521,39409.7,5.14335
152.1,305,32682,5.16703
148.2,297,32701.8,5.1763
128.7,348,24237,5.18969
1608.1,2091,50401,5.19175
419.9,591,46562.7,5.19278
172.9,329,34441.3,5.20719
1736.8,2178,52260.3,5.22058
139.1,282,32326.4,5.22985
106.6,232,30112.7,5.26794
201.5,349,37838.1,5.27206
110.5,245,29558.1,5.3081
139.1,264,34530.5,5.31016
188.5,241,51259.5,5.33487
507,715,46471,5.3565
2133.3,2784,50218.4,5.36885
136.5,286,31278.5,5.37503
380.9,553,45140.4,5.38842
4708.6,5811,53103.2,5.38945
1797.9,2057,57281.1,5.40283
205.4,256,52582.4,5.40386
120.9,257,30830,5.45226
250.9,456,36059.2,5.45638
211.9,354,39229,5.47594
299,497,39427.1,5.47903
1431.3,1677,55934.2,5.48315
226.2,396,37435,5.50683
146.9,216,44570.5,5.50786
1173.9,1547,49730.3,5.51507
1869.4,2332,52535.6,5.54493
191.1,323,38773.8,5.54699
302.9,453,43820.9,5.54802
495.3,684,47456.1,5.5645
148.2,296,32812.3,5.57788
150.8,261,37865.2,5.57994
3965,4925,52761.5,5.60054
252.2,457,36166.7,5.62113
152.1,265,37615.2,5.62628
180.7,289,40977,5.62731
163.8,313,34296.5,5.63349
159.9,361,29028.3,5.64687
343.2,496,45346.7,5.66953
113.1,267,27760.8,5.67879
413.4,559,48466.2,5.68188
2395.9,2969,52885.7,5.68497
258.7,393,43140.4,5.69218
192.4,289,43630.2,5.70248
133.9,264,33239.7,5.70454
219.7,314,45854.3,5.71792
306.8,432,46542.7,5.74161
1016.6,1297,51367.7,5.75911
169,315,35160.6,5.76014
156,324,31554.4,5.76426
256.1,377,44519.3,5.76838
176.8,280,41381.3,5.79515
192.4,309,40806.2,5.80339
114.4,264,28398.9,5.83325
196.3,275,46780.8,5.83531
2080,2636,51712.8,5.8384
122.2,261,30683.9,5.86517
130,285,29893.6,5.89297
144.3,288,32836.3,5.89503
326.3,524,40809.9,5.89503
391.3,589,43538.6,5.90018
210.6,348,39660.6,5.90224
414.7,549,49504.2,5.90533
1488.5,1849,52758.4,5.92695
1911,2429,51560,5.94137
560.3,736,49891.1,5.95166
198.9,289,45104.2,5.98153
157.3,278,37082.1,6.0186
227.5,372,40079.1,6.02786
403,572,46173.1,6.03816
187.2,213,57597.8,6.03919
1179.1,1589,48630.3,6.04331
156,300,34078.7,6.05669
256.1,352,47681.2,6.05772
527.8,777,44517.2,6.07523
382.2,532,47082.4,6.07729
189.8,301,41324.7,6.07935
245.7,393,40972.5,6.08656
291.2,476,40092.6,6.10406
188.5,345,35807.4,6.12362
118.3,277,27988.8,6.1401
165.1,280,38642.8,6.1401
1407.9,1796,51374.2,6.14216
113.1,263,28183,6.14216
170.3,301,37079,6.15966
257.4,384,43929.6,6.16996
143,267,35099.8,6.1782
139.1,274,33270.3,6.18232
863.2,1217,46483.7,6.18541
114.4,281,26680.8,6.20291
1450.8,1496,63555.9,6.21321
133.9,337,26039.4,6.27087
107.9,253,27949.9,6.29455
477.1,676,46253.3,6.30794
110.5,224,32329.1,6.32751
445.9,547,53423.2,6.36149
165.1,272,39779.4,6.36766
140.4,308,29874.2,6.37178
322.4,449,47057.5,6.38826
322.4,480,44018.3,6.39238
148.2,279,34811.6,6.40473
267.8,387,45350.2,6.40782
115.7,232,32683.3,6.42739
1608.1,1954,53934.7,6.43356
107.9,300,23571.1,6.4418
117,330,23235.5,6.45622
3173.3,3910,53188.1,6.46446
113.1,261,28398.9,6.47887
1675.7,2108,52096.1,6.48711
1751.1,2209,51951.2,6.5077
227.5,332,44907.9,6.50873
128.7,229,36831.8,6.51182
153.4,277,36293.2,6.51285
397.8,560,46554,6.51697
158.6,321,32380.1,6.51697
10513.1,12925,53306.5,6.53962
219.7,380,37890.2,6.56846
1926.6,2304,54801.1,6.56948
1717.3,2143,52517.5,6.59729
117,264,29044.4,6.59832
2336.1,2940,52074.4,6.60964
98.8,208,31129.6,6.61067
461.5,511,59187.6,6.61067
169,228,48577.1,6.61479
431.6,579,48852.1,6.622
283.4,420,44221.2,6.63127
140.4,314,29303.4,6.63333
167.7,309,35567.6,6.63847
178.1,360,32422.1,6.64774
773.5,1045,48509.2,6.65804
179.4,296,39720.1,6.68275
136.5,268,33379.3,6.68378
442,600,48278.2,6.70232
94.9,261,23829,6.7054
282.1,413,44764.4,6.73321
157.3,324,31817.3,6.73424
247,369,43868.3,6.74247
494,717,45153.1,6.74659
808.6,1008,52571.8,6.74762
341.9,522,42924.8,6.75277
477.1,556,56236,6.7538
210.6,407,33911.3,6.75895
418.6,449,61098.8,6.76204
2710.5,3472,51162.2,6.77028
117,285,26904.3,6.77028
608.4,777,51315.4,6.77748
188.5,348,35498.7,6.7816
172.9,260,43581.4,6.79499
117,221,34695.5,6.80117
118.3,265,29256.3,6.80426
1614.6,2036,51971.7,6.80632
93.6,237,25882.6,6.81455
113.1,245,30253.6,6.83103
364,334,71422.5,6.84441
171.6,320,35143.7,6.84853
445.9,592,49362.3,6.85059
200.2,343,38251.6,6.85368
145.6,260,36700.2,6.86295
107.9,216,32737.7,6.91752
192.4,317,39776.4,6.92267
130,215,39626.4,6.95871
884,1052,55070.2,6.97107
159.9,321,32645.5,6.98754
163.8,240,44728.3,6.99578
201.5,309,42736.3,6.99681
106.6,228,30641,7.00711
2576.6,3389,49825.9,7.01328
4377.1,5444,52692.4,7.02873
184.6,329,36771.9,7.04932
198.9,364,35810.7,7.05035
1696.5,2245,49524.2,7.06065
292.5,473,40527,7.07713
119.6,302,25954,7.09566
93.6,208,29491.2,7.09978
120.9,244,32472.5,7.10081
106.6,308,22682.3,7.10596
851.5,1057,52794.6,7.10699
122.2,257,31161.5,7.10802
176.8,332,34899.9,7.1317
104,255,26728.4,7.142
245.7,385,41823.9,7.14921
7068.1,8948,51767.4,7.15229
266.5,440,39694,7.15641
384.8,515,48967.5,7.15847
336.7,511,43181.9,7.16568
193.7,316,40171.9,7.16568
400.4,464,56553,7.17598
2993.9,3772,52017,7.1873
150.8,300,32942.8,7.18833
182,351,33981.6,7.19245
352.3,517,44658.3,7.19348
291.2,493,38710.1,7.19657
1329.9,1611,54100.8,7.23055
136.5,308,29044.4,7.23364
123.5,257,31493,7.2357
299,384,51029.3,7.26556
214.5,404,34795.7,7.27586
239.2,441,35547,7.27895
117,221,34695.5,7.2913
104,223,30563.9,7.31087
548.6,797,45110.5,7.31293
92.3,244,24790.9,7.34691
2206.1,1978,73093.5,7.37265
198.9,370,35230,7.38295
106.6,247,28284,7.38604
4076.8,5137,52010.3,7.39016
205.4,301,44721.2,7.39221
94.9,212,29336.6,7.40148
126.1,384,21521.1,7.40251
191.1,262,47801.3,7.43443
179.4,317,37088.8,7.47253
258.7,376,45090.9,7.48798
114.4,271,27665.4,7.49004
200.2,361,36344.3,7.49004
1532.7,1957,51327,7.49724
2061.8,2640,51182.6,7.50857
133.9,279,31452.6,7.51475
136.5,269,33255.3,7.51887
1471.6,1914,50388.1,7.53225
314.6,269,76645.4,7.55182
148.2,273,35576.7,7.56109
109.2,249,28741.1,7.56314
391.3,461,55627.4,7.58065
176.8,301,38494.2,7.58065
117,261,29378.2,7.60021
105.3,264,26139.9,7.60433
153.4,208,48332.8,7.6136
1007.5,1308,50479.8,7.61772
930.8,1137,53650.8,7.62596
198.9,377,34575.9,7.62699
911.3,1228,48634.3,7.62802
2317.9,3047,49854.2,7.64758
149.5,216,45359.4,7.64861
920.4,1204,50099.1,7.65273
592.8,877,44298.4,7.67332
123.5,316,25613,7.68259
852.8,1152,48514.8,7.68671
292.5,403,47566.5,7.73407
521.3,692,49369.8,7.7454
501.8,592,55550.6,7.74849
165.1,333,32492.5,7.75467
174.2,266,42918.7,7.75982
4286.1,5124,54819.2,7.75982
2818.4,3492,52894.2,7.7732
141.7,276,33646.6,7.77423
6576.7,8311,51860.3,7.78041
627.9,851,48354.9,7.78556
400.4,528,49698.1,7.78659
114.4,302,24825.6,7.79895
247,344,47056.4,7.81439
141.7,296,31373.1,7.81645
273,414,43215.8,7.81748
165.1,282,38368.8,7.82263
13751.4,16924,53250.5,7.82881
2419.3,3134,50590.7,7.83704
266.5,357,48922.5,7.85764
1654.9,1624,66783,7.86279
106.6,241,28988.1,7.87926
1758.9,2348,49093.4,7.88956
93.6,218,28138.4,7.90295
175.5,256,44928,7.90706
130,297,28685.8,7.91118
384.8,560,45032.6,7.91324
159.9,285,36769.1,7.92457
124.8,244,33520.1,7.9431
136.5,320,27955.2,7.95649
188.5,284,43498.4,7.96576
169,260,42598.4,7.99562
332.8,536,40691,8.009
152.1,309,32259,8.01724
132.6,305,28492,8.01827
287.3,441,42695,8.0193
256.1,412,40737.3,8.02857
143,271,34581.7,8.0399
166.4,284,38398.6,8.04504
561.6,827,44504.3,8.0574
143,300,31238.8,8.0677
145.6,302,31596.2,8.08005
2346.5,2906,52918.2,8.08314
126.1,289,28595.5,8.09344
2256.8,2817,52503.2,8.10991
118.3,221,35081,8.11506
2618.2,3359,51082.6,8.11506
97.5,252,25356.2,8.12845
200.2,304,43158.9,8.15316
223.6,365,40147.5,8.15522
94.9,209,29757.7,8.15728
166.4,289,37734.2,8.16758
218.4,423,33837,8.18405
555.1,810,44912.4,8.1995
149.5,292,33553.5,8.20259
124.8,316,25882.6,8.20774
117,280,27384.7,8.21083
101.4,244,27235,8.23966
1353.3,1684,52666.2,8.24069
497.9,640,50985,8.27982
119.6,217,36120.3,8.28291
193.7,320,39669.8,8.29835
1697.8,1972,56423.4,8.30762
128.7,285,29594.7,8.32615
1696.5,2113,52618,8.33748
178.1,356,32786.4,8.34572
97.5,229,27902.9,8.34675
3922.1,4768,53909.1,8.34881
374.4,548,44775,8.35189
244.4,396,40447,8.35704
1638,2189,49039.7,8.41368
184.6,361,33512.3,8.43633
248.3,373,43626.2,8.44869
115.7,272,27876.9,8.45898
253.5,352,47197.1,8.46619
113.1,256,28953.6,8.47649
132.6,292,29760.5,8.4837
1574.3,2125,48552.2,8.48576
87.1,221,25828.9,8.49399
191.1,328,38182.7,8.49811
1495,1876,52226.2,8.49811
310.7,470,43323.5,8.50532
553.8,705,51480.6,8.51253
195,313,40829.1,8.52488
304.2,464,42965.6,8.5496
360.1,497,47483.9,8.55166
167.7,256,42931.2,8.56195
133.9,233,37662.1,8.57225
809.9,1021,51985.9,8.57431
213.2,332,42085.2,8.58358
222.3,364,40023.8,8.58976
321.1,505,41670.5,8.59902
114.4,281,26680.8,8.60932
163.8,228,47082.4,8.65463
132.6,251,34621.8,8.68655
184.6,321,37688.3,8.69273
1818.7,2352,50676.2,8.69684
130,308,27661.3,8.70302
284.7,391,47718.9,8.7195
2632.5,3301,52264,8.73494
210.6,328,42078.9,8.73906
111.8,255,28733,8.75863
195,304,42037.9,8.7957
284.7,447,41740.7,8.81217
106.6,233,29983.4,8.8307
353.6,545,42520.2,8.86057
162.5,312,34133.3,8.87292
273,468,38229.3,8.88322
297.7,469,41599.3,8.88425
223.6,401,36543.3,8.89867
509.6,637,52428.8,8.90073
2064.4,2593,52176.1,8.90999
3136.9,3813,53915.5,8.91617
1599,2064,50771.3,8.91926
