"HiRes SSC-A","HiRes SSC-H","HiRes SSC-W","Time"
144.3,281,33654.2,0.0865902
91,218,27356.8,0.0865902
201.5,260,50790.4,0.0865902
124.8,245,33383.2,0.0876334
159.9,397,26396,0.0876334
136.5,225,39758.5,0.0876334
211.9,233,59601.2,0.0886767
178.1,416,28057.6,0.0886767
113.1,309,23987.4,0.0886767
352.3,461,50083.1,0.0897199
508.3,647,51486.8,0.0897199
120.9,253,31317.4,0.0907632
131.3,325,26476.5,0.0918064
109.2,244,29330,0.0938929
122.2,277,28911.5,0.0949362
351,509,45192.8,0.0959795
96.2,222,28398.9,0.0959795
452.4,460,64453.2,0.0970227
375.7,361,68204.6,0.098066
256.1,421,39866.4,0.098066
169,364,30427.4,0.0991092
195,331,38608.8,0.0991092
126.1,269,30721.5,0.0991092
85.8,225,24991.1,0.0991092
106.6,268,26067.7,0.0991092
120.9,272,29129.8,0.100152
165.1,213,50798.1,0.100152
157.3,296,34827.1,0.101196
561.6,828,44450.5,0.102239
130,220,38725.8,0.102239
113.1,317,23382.1,0.103282
149.5,312,31402.7,0.103282
97.5,243,26295.3,0.104325
119.6,260,30146.6,0.105369
119.6,316,24804.1,0.105369
681.2,752,59365.8,0.107455
171.6,320,35143.7,0.108499
114.4,300,24991.1,0.108499
153.4,258,38966,0.109542
362.7,493,48214.8,0.109542
406.9,505,52805.1,0.109542
130,332,25661.7,0.110585
109.2,285,25110.6,0.110585
1216.8,1565,50954.8,0.111628
109.2,288,24849.1,0.111628
132.6,222,39144.5,0.112672
113.1,301,24625,0.113715
144.3,236,40071.4,0.113715
1818.7,2360,50504.4,0.113715
136.5,352,25413.8,0.114758
128.7,333,25328.8,0.115801
200.2,249,52692,0.115801
149.5,269,36422.4,0.115801
279.5,417,43926.4,0.116845
148.2,217,44757.8,0.116845
104,276,24694.7,0.116845
111.8,260,28180.5,0.116845
104,264,25817.2,0.116845
430.3,558,50537.9,0.117888
92.3,215,28134.8,0.118931
136.5,230,38894.2,0.119974
322.4,376,56193.6,0.119974
1032.2,1044,64795.3,0.119974
145.6,269,35472.3,0.121018
105.3,244,28282.5,0.122061
119.6,317,24725.9,0.122061
137.8,250,36123.4,0.122061
115.7,233,32543,0.123104
139.1,237,38464.4,0.125191
374.4,444,55262.8,0.125191
109.2,257,27846.4,0.126234
136.5,228,39235.4,0.126234
135.2,284,31198.8,0.126234
114.4,229,32739.4,0.126234
114.4,228,32883,0.126234
993.2,1491,43655.5,0.127277
92.3,249,24293.1,0.127277
204.1,268,49910.1,0.12832
110.5,237,30555.8,0.129364
167.7,317,34670,0.130407
130,251,33942.9,0.13145
89.7,214,27470,0.13145
114.4,324,23139.9,0.133537
100.1,220,29818.9,0.133537
152.1,240,41533.4,0.133537
183.3,312,38502.4,0.13458
107.9,220,32142.4,0.135623
336.7,375,58842.6,0.135623
120.9,216,36682,0.135623
120.9,284,27898.9,0.136666
132.6,337,25786.6,0.136666
153.4,282,35649.7,0.136666
106.6,281,24861.7,0.136666
113.1,240,30883.8,0.13771
179.4,301,39060.3,0.13771
106.6,262,26664.6,0.138753
114.4,280,26776.1,0.142926
798.2,953,54890.7,0.143969
257.4,429,39321.6,0.143969
91,255,23387.4,0.145012
104,274,24875,0.145012
141.7,273,34016.3,0.145012
114.4,238,31501.3,0.145012
349.7,585,39176,0.145012
89.7,210,27993.2,0.146056
245.7,304,52967.8,0.146056
123.5,308,26278.2,0.146056
315.9,400,51757.1,0.146056
198.9,288,45260.8,0.146056
101.4,228,29146.3,0.147099
163.8,301,35663.8,0.149185
172.9,257,44090.2,0.149185
144.3,352,26866,0.149185
113.1,220,33691.5,0.149185
119.6,241,32523.3,0.149185
120.9,277,28604,0.149185
321.1,349,60296.9,0.149185
93.6,220,27882.6,0.149185
150.8,360,27452.3,0.150229
192.4,334,37751.9,0.150229
110.5,266,27224.5,0.150229
92.3,263,22999.9,0.151272
104,249,27372.5,0.152315
115.7,258,29389.6,0.152315
122.2,252,31779.8,0.153358
117,260,29491.2,0.153358
150.8,229,43156.5,0.153358
109.2,270,26505.7,0.153358
286,448,41837.7,0.154402
124.8,257,31824.5,0.155445
109.2,248,28857,0.155445
107.9,244,28980.9,0.156488
93.6,237,25882.6,0.156488
232.7,352,43324.5,0.158575
166.4,232,47005.1,0.158575
107.9,218,32437.3,0.158575
102.7,261,25787.5,0.158575
104,242,28164.2,0.158575
119.6,256,30617.6,0.159618
117,281,27287.2,0.160661
111.8,249,29425.4,0.161705
128.7,239,35290.7,0.162748
136.5,260,34406.4,0.163791
124.8,323,25321.6,0.164834
113.1,232,31948.8,0.164834
183.3,300,40042.5,0.164834
105.3,277,24913.1,0.165878
115.7,220,34466,0.165878
119.6,223,35148.5,0.165878
97.5,269,23753.8,0.167964
111.8,240,30528.9,0.167964
1219.4,1566,51031,0.167964
517.4,700,48440.5,0.169007
117,274,27984.3,0.170051
185.9,336,36259.4,0.170051
93.6,261,23502.6,0.170051
124.8,309,26468.9,0.170051
1154.4,1419,53315.5,0.171094
418.6,568,48298.2,0.171094
106.6,214,32645.5,0.172137
149.5,284,34498.7,0.17318
109.2,254,28175.3,0.17318
143,360,26032.4,0.174224
245.7,456,35311.8,0.174224
182,329,36254,0.174224
344.5,484,46647,0.175267
98.8,229,28274.9,0.17631
87.1,220,25946.3,0.17631
196.3,247,52083.9,0.17631
250.9,426,38598.6,0.177353
146.9,296,32524.5,0.177353
148.2,243,39968.9,0.177353
105.3,227,30400.6,0.177353
130,249,34215.6,0.177353
369.2,606,39927.2,0.178397
152.1,280,35600.1,0.178397
107.9,278,25436.5,0.178397
301.6,409,48326.8,0.17944
88.4,224,25863.3,0.180483
162.5,291,36596.6,0.180483
113.1,318,23308.6,0.180483
119.6,280,27993.2,0.181526
117,236,32490.3,0.181526
133.9,304,28866,0.181526
111.8,339,21613.3,0.181526
104,252,27046.6,0.183613
581.1,740,51463.5,0.185699
94.9,216,28793.4,0.187786
127.4,297,28112.1,0.187786
312,363,56328.5,0.187786
109.2,241,29695.1,0.188829
261.3,340,50366.3,0.189872
222.3,285,51118.1,0.190916
109.2,227,31526.6,0.194045
495.3,418,77655.5,0.194045
388.7,548,46485.1,0.194045
152.1,398,25045.3,0.194045
117,258,29719.8,0.195089
100.1,309,21230.3,0.196132
171.6,312,36044.8,0.196132
98.8,237,27320.5,0.197175
107.9,236,29963.3,0.198218
136.5,272,32888.5,0.198218
113.1,281,26377.7,0.198218
1028.3,1349,49956,0.198218
94.9,229,27158.8,0.199262
2086.5,2584,52918.3,0.199262
614.9,644,62574.7,0.199262
338,308,71919.4,0.199262
552.5,613,59067.9,0.200305
400.4,584,44932.6,0.201348
206.7,437,30998.4,0.201348
113.1,269,27554.4,0.201348
287.3,312,60347.7,0.201348
201.5,317,41657.7,0.203435
104,241,28281.1,0.204478
738.4,1032,46891.3,0.204478
109.2,224,31948.8,0.205521
136.5,257,34808,0.206564
124.8,299,27354.2,0.206564
178.1,289,40387.4,0.207608
101.4,253,26266.2,0.207608
117,258,29719.8,0.208651
720.2,782,60356.8,0.208651
111.8,236,31046.3,0.209694
79.3,232,22400.9,0.209694
139.1,376,24244.8,0.209694
130,289,29479.9,0.209694
127.4,312,26760.5,0.210738
110.5,245,29558.1,0.210738
109.2,271,26407.9,0.210738
261.3,444,38568.8,0.210738
3244.8,4044,52584.4,0.210738
136.5,296,30221.8,0.211781
375.7,493,49942.9,0.211781
11880.7,13666,56974.5,0.211781
292.5,293,65424.2,0.212824
383.5,484,51927.8,0.212824
162.5,256,41600,0.213867
100.1,229,28647,0.213867
119.6,293,26751.2,0.215954
118.3,217,35727.7,0.215954
133.9,261,33621.7,0.215954
98.8,231,28030.1,0.215954
647.4,821,51678.4,0.216997
266.5,336,51980.2,0.216997
500.5,633,51818,0.216997
340.6,329,67846.7,0.219084
118.3,260,29818.9,0.219084
317.2,392,53030.7,0.219084
133.9,324,27084.2,0.219084
383.5,621,40471.9,0.220127
96.2,216,29187.8,0.220127
115.7,301,25191.1,0.22117
152.1,261,38191.7,0.22117
175.5,297,38725.8,0.22117
132.6,350,24828.8,0.22117
100.1,246,26667.3,0.22117
308.1,476,42419.4,0.222213
126.1,316,26152.2,0.222213
136.5,241,37118.9,0.222213
157.3,318,32417.6,0.222213
235.3,266,57972.3,0.223257
114.4,320,23429.1,0.223257
92.3,237,25523.1,0.223257
136.5,339,26388.4,0.223257
157.3,295,34945.1,0.225343
100.1,224,29286.4,0.225343
104,228,29893.6,0.226386
88.4,228,25409.6,0.226386
127.4,228,36619.7,0.22743
110.5,236,30685.3,0.22743
131.3,264,32594.2,0.22743
327.6,355,60477.7,0.22743
137.8,249,36268.5,0.228473
107.9,224,31568.5,0.228473
109.2,245,29210.3,0.228473
218.4,285,50221.3,0.228473
98.8,225,28777.6,0.228473
102.7,227,29650,0.228473
96.2,233,27058.2,0.228473
540.8,749,47318.9,0.229516
208,393,34685.7,0.229516
123.5,277,29219.1,0.229516
152.1,269,37055.9,0.229516
135.2,245,36165.2,0.230559
122.2,235,34078.7,0.231603
124.8,229,35715.7,0.231603
6422,7943,52986.6,0.231603
127.4,289,28890.3,0.232646
219.7,292,49309.1,0.232646
348.4,598,38181.8,0.233689
263.9,421,41080.6,0.233689
236.6,276,56180.5,0.235776
97.5,240,26624,0.236819
126.1,293,28205.1,0.236819
362.7,496,47923.2,0.237862
137.8,257,35139.5,0.239949
183.3,265,45331.1,0.240992
288.6,441,42888.2,0.240992
284.7,337,55365.3,0.240992
211.9,313,44367.7,0.242035
154.7,248,40880.7,0.242035
133.9,325,27000.8,0.242035
136.5,264,33885.1,0.244122
284.7,527,35404.4,0.244122
127.4,301,27738.5,0.246208
107.9,229,30879.2,0.246208
166.4,323,33762.2,0.246208
84.5,216,25637.9,0.247251
131.3,233,36930.8,0.248295
219.7,377,38191.7,0.248295
460.2,492,61300.1,0.248295
144.3,257,36797.1,0.249338
154.7,301,33682.5,0.249338
167.7,302,36392,0.250381
393.9,572,45130.5,0.250381
113.1,265,27970.3,0.250381
97.5,233,27423.9,0.251424
109.2,245,29210.3,0.251424
105.3,230,30004.1,0.251424
293.8,419,45953.4,0.251424
118.3,289,26826.7,0.251424
152.1,300,33226.8,0.252468
127.4,257,32487.5,0.252468
97.5,229,27902.9,0.254554
109.2,233,30714.7,0.254554
118.3,277,27988.8,0.255597
84.5,216,25637.9,0.258727
113.1,253,29296.9,0.25977
133.9,292,30052.3,0.260814
78,227,22519,0.260814
127.4,253,33001.1,0.260814
123.5,309,26193.2,0.261857
144.3,393,24063.2,0.2629
1147.9,1377,54632.4,0.2629
167.7,337,32612.4,0.263943
188.5,328,37663.2,0.26603
283.4,424,43804,0.26603
144.3,315,30021.7,0.26603
132.6,345,25188.6,0.268117
722.8,987,47993.3,0.268117
163.8,349,30758.7,0.268117
136.5,256,34944,0.26916
209.3,361,37996.4,0.26916
222.3,461,31602.3,0.270203
4661.8,5552,55028.1,0.270203
139.1,350,26045.9,0.27229
195,260,49152,0.273333
123.5,305,26536.7,0.273333
228.8,408,36751.6,0.273333
557.7,853,42848.1,0.273333
148.2,231,42045.2,0.273333
110.5,251,28851.5,0.273333
117,253,30307.2,0.274376
188.5,229,53945.6,0.274376
114.4,245,30601.3,0.274376
132.6,382,22748.9,0.274376
149.5,293,33439,0.275419
457.6,737,40691,0.275419
413.4,521,52001.1,0.275419
109.2,285,25110.6,0.276463
744.9,1061,46011.1,0.276463
110.5,241,30048.7,0.276463
111.8,253,28960.2,0.277506
104,247,27594.1,0.279592
136.5,263,34013.9,0.283765
219.7,228,63150.3,0.284809
148.2,323,30069.5,0.284809
106.6,265,26362.8,0.285852
136.5,278,32178.6,0.286895
254.8,417,40044.5,0.286895
356.2,517,45152.7,0.287938
107.9,257,27514.9,0.287938
127.4,257,32487.5,0.287938
341.9,516,43423.9,0.287938
126.1,264,31303.4,0.288982
162.5,257,41438.1,0.288982
113.1,333,22258.6,0.288982
539.5,628,56300.4,0.288982
153.4,236,42598.4,0.290025
130,229,37203.8,0.290025
101.4,225,29534.9,0.290025
139.1,300,30386.9,0.291068
105.3,229,30135.1,0.291068
213.2,294,47524.7,0.291068
101.4,256,25958.4,0.291068
200.2,240,54667.9,0.292111
113.1,216,34315.4,0.292111
500.5,534,61424.7,0.292111
105.3,221,31226,0.293155
176.8,256,45260.8,0.293155
132.6,224,38795,0.293155
122.2,272,29443,0.293155
93.6,232,26440.4,0.293155
113.1,293,25297.3,0.294198
451.1,672,43993,0.294198
143,280,33470.2,0.294198
171.6,357,31501.3,0.296284
447.2,644,45508.8,0.296284
92.3,217,27875.4,0.297328
92.3,241,25099.5,0.297328
152.1,302,33006.7,0.297328
276.9,336,54008.7,0.297328
573.3,837,44888.6,0.298371
113.1,221,33539,0.300457
180.7,377,31412.1,0.302544
101.4,262,25363.9,0.303587
111.8,248,29544.1,0.303587
183.3,280,42902.7,0.305674
3965,4681,55511.7,0.305674
122.2,303,26430.7,0.306717
607.1,888,44805.1,0.30776
92.3,250,24195.9,0.308803
91,261,22849.7,0.309847
183.3,260,46202.9,0.309847
143,213,43998.4,0.31089
98.8,261,24808.3,0.31089
101.4,230,28892.8,0.311933
538.2,736,47923.2,0.312976
98.8,228,28398.9,0.312976
119.6,220,35627.8,0.31402
124.8,244,33520.1,0.315063
127.4,265,31506.7,0.315063
323.7,461,46017.4,0.316106
127.4,264,31626.1,0.31715
117,225,34078.7,0.31715
110.5,256,28288,0.318193
94.9,209,29757.7,0.319236
97.5,245,26080.7,0.321323
133.9,288,30469.7,0.321323
88.4,217,26697.6,0.322366
560.3,632,58101,0.323409
115.7,272,27876.9,0.323409
110.5,297,24382.9,0.323409
170.3,284,39298.5,0.324452
214.5,414,33955.2,0.324452
130,325,26214.4,0.327582
106.6,244,28631.7,0.327582
111.8,287,25529.4,0.328625
102.7,219,30733.1,0.328625
107.9,236,29963.3,0.328625
97.5,213,29998.9,0.328625
98.8,242,26756,0.329669
104,281,24255.3,0.329669
7967.7,9453,55238.7,0.332798
5653.7,6968,53174.6,0.333842
124.8,332,24635.2,0.333842
422.5,339,81678.3,0.336971
126.1,271,30494.8,0.338015
720.2,824,57280.4,0.339058
128.7,262,32192.7,0.339058
769.6,928,54349.7,0.339058
110.5,273,26526.5,0.339058
117,220,34853.2,0.340101
104,253,26939.7,0.341144
171.6,341,32979.4,0.341144
126.1,321,25744.8,0.341144
105.3,224,30807.8,0.342188
798.2,954,54833.2,0.342188
222.3,473,30800.5,0.342188
113.1,249,29767.6,0.343231
261.3,570,30043.1,0.343231
94.9,240,25914,0.343231
221,242,59849,0.344274
239.2,384,40823.5,0.344274
139.1,241,37826,0.344274
1353.3,1733,51177.1,0.344274
94.9,225,27641.6,0.345317
100.1,253,25929.5,0.345317
104,241,28281.1,0.345317
98.8,229,28274.9,0.346361
91,219,27231.9,0.346361
104,264,25817.2,0.347404
447.2,709,41336.7,0.347404
109.2,269,26604.2,0.348447
304.2,403,49469.1,0.348447
132.6,329,26413.6,0.34949
119.6,273,28711,0.34949
141.7,272,34141.4,0.34949
130,249,34215.6,0.34949
115.7,247,30698.4,0.350534
234,339,45237.2,0.35262
115.7,265,28613.3,0.354707
211.9,309,44942,0.354707
166.4,289,37734.2,0.354707
364,481,49594.8,0.35575
117,233,32908.6,0.35575
100.1,240,27334,0.356793
266.5,308,56705.7,0.356793
96.2,238,26489.8,0.356793
122.2,296,27055.7,0.357836
111.8,307,23866.2,0.357836
139.1,249,36610.7,0.357836
276.9,505,35934.5,0.357836
106.6,279,25039.9,0.357836
106.6,253,27613.2,0.357836
206.7,327,41426,0.35888
105.3,256,26956.8,0.35888
114.4,276,27164.2,0.359923
107.9,231,30611.8,0.360966
117,396,19362.9,0.360966
131.3,286,30087,0.360966
146.9,232,41496.7,0.360966
105.3,265,26041.3,0.363053
88.4,220,26333.6,0.364096
514.8,609,55398.9,0.364096
127.4,267,31270.7,0.365139
115.7,274,27673.4,0.366182
131.3,256,33612.8,0.367226
114.4,231,32455.9,0.367226
110.5,233,31080.4,0.367226
143,253,37042.1,0.368269
127.4,237,35229.1,0.368269
120.9,252,31441.7,0.368269
107.9,276,25620.8,0.369312
143,373,25125.1,0.369312
327.6,302,71091.4,0.370356
117,241,31816.2,0.370356
478.4,533,58822.6,0.370356
97.5,216,29582.2,0.370356
146.9,300,32090.8,0.371399
110.5,219,33067.2,0.373485
109.2,281,25468.1,0.374529
139.1,260,35061.8,0.374529
94.9,254,24485.7,0.374529
6195.8,7757,52346,0.374529
176.8,340,34078.7,0.375572
126.1,348,23747.4,0.375572
131.3,285,30192.5,0.375572
2797.6,3022,60669.6,0.375572
139.1,293,31112.8,0.376615
127.4,269,31038.2,0.376615
213.2,349,40035.2,0.376615
275.6,296,61019.3,0.376615
114.4,210,35701.5,0.378702
131.3,260,33095.7,0.378702
93.6,245,25037.4,0.378702
330.2,412,52524.2,0.378702
114.4,231,32455.9,0.378702
106.6,245,28514.8,0.378702
92.3,241,25099.5,0.378702
175.5,288,39936,0.379745
560.3,642,57196,0.379745
149.5,225,43545,0.380788
136.5,257,34808,0.380788
135.2,288,30765.5,0.380788
114.4,289,25942.3,0.381831
318.5,448,46592,0.382875
114.4,264,28398.9,0.382875
111.8,261,28072.5,0.383918
149.5,284,34498.7,0.383918
122.2,289,27711.1,0.384961
139.1,293,31112.8,0.384961
85.8,209,26904.2,0.384961
916.5,1161,51734.5,0.384961
252.2,411,40214.6,0.387048
105.3,256,26956.8,0.387048
132.6,264,32916.9,0.388091
163.8,320,33546.2,0.389134
413.4,585,46312.1,0.389134
676,789,56150,0.389134
286,447,41931.3,0.391221
115.7,289,26237.1,0.392264
159.9,213,49198.2,0.392264
101.4,296,22450.5,0.392264
159.9,330,31755.2,0.392264
124.8,229,35715.7,0.393307
240.5,297,53068.7,0.393307
171.6,405,27767.8,0.393307
352.3,460,50192,0.395394
143,396,23665.8,0.396437
101.4,236,28158.3,0.396437
202.8,351,37865.2,0.39748
334.1,492,44503.2,0.398523
603.2,972,40670.1,0.398523
89.7,212,27729.1,0.398523
96.2,225,28020.3,0.399567
106.6,257,27183.4,0.399567
118.3,268,28928.8,0.399567
176.8,271,42755.6,0.40061
93.6,229,26786.8,0.401653
117,240,31948.8,0.401653
124.8,349,23435.2,0.402696
110.5,240,30173.9,0.40374
110.5,244,29679.2,0.404783
214.5,266,52847.6,0.404783
126.1,297,27825.2,0.405826
184.6,337,35898.9,0.405826
182,400,29818.9,0.405826
366.6,621,38688.4,0.406869
325,418,50955,0.408956
105.3,280,24646.2,0.409999
120.9,224,35371.9,0.409999
146.9,367,26232.3,0.411042
97.5,224,28525.7,0.411042
113.1,256,28953.6,0.411042
110.5,280,25863.3,0.411042
117,237,32353.2,0.411042
132.6,282,30815.9,0.412086
110.5,248,29200.5,0.414172
100.1,217,30231.1,0.415215
106.6,241,28988.1,0.416259
379.6,403,61730.7,0.417302
93.6,248,24734.6,0.418345
130,243,35060.4,0.418345
109.2,300,23855.1,0.419389
124.8,240,34078.7,0.419389
113.1,259,28618.2,0.419389
109.2,244,29330,0.422518
136.5,284,31498.8,0.422518
148.2,312,31129.6,0.425648
105.3,225,30670.8,0.425648
100.1,241,27220.6,0.426691
206.7,357,37944.8,0.426691
100.1,229,28647,0.427735
232.7,288,52952.2,0.427735
120.9,225,35214.7,0.427735
527.8,769,44980.4,0.428778
120.9,261,30357.5,0.428778
523.9,728,47162.5,0.430864
89.7,213,27599,0.430864
117,241,31816.2,0.430864
130,329,25895.7,0.431908
109.2,209,34241.8,0.431908
123.5,265,30542.2,0.431908
189.8,248,50156.2,0.433994
140.4,280,32861.6,0.435037
345.8,508,44610.9,0.435037
120.9,241,32876.8,0.436081
163.8,304,35311.8,0.436081
266.5,380,45961.4,0.436081
182,356,33504.4,0.436081
113.1,253,29296.9,0.437124
1254.5,1414,58143.5,0.438167
120.9,299,26499.3,0.43921
217.1,404,35217.5,0.43921
100.1,270,24296.9,0.43921
91,208,28672,0.43921
105.3,249,27714.6,0.43921
202.8,364,36512.9,0.440254
1218.1,1410,56616.6,0.441297
187.2,316,38823.9,0.441297
113.1,324,22876.9,0.443383
133.9,240,36563.6,0.443383
133.9,269,32621.8,0.443383
735.8,1036,46545.7,0.444427
139.1,220,41436.6,0.444427
107.9,249,28398.9,0.44547
141.7,269,34522.1,0.44547
104,228,29893.6,0.447556
293.8,462,41676.4,0.447556
135.2,324,27347.1,0.4486
200.2,328,40000.9,0.449643
182,334,35711.2,0.450686
105.3,284,24299.1,0.450686
334.1,567,38616.5,0.450686
105.3,217,31801.6,0.451729
119.6,241,32523.3,0.451729
110.5,236,30685.3,0.451729
179.4,376,31269,0.453816
80.6,236,22382.2,0.453816
102.7,233,28886.5,0.454859
93.6,220,27882.6,0.454859
344.5,354,63777.3,0.454859
98.8,257,25194.4,0.454859
105.3,240,28753.9,0.454859
148.2,388,25032,0.455902
98.8,262,24713.6,0.455902
87.1,215,26549.7,0.455902
109.2,251,28512.1,0.455902
128.7,333,25328.8,0.457989
102.7,248,27139.3,0.459032
144.3,245,38599.4,0.460075
657.8,644,66940.3,0.460075
139.1,307,29694,0.460075
167.7,332,33103.6,0.461119
185.9,293,41580.7,0.463205
130,289,29479.9,0.464248
237.9,333,46819.9,0.465292
451.1,655,45134.8,0.466335
130,281,30319.1,0.466335
605.8,1017,39038.1,0.466335
97.5,264,24203.6,0.466335
104,260,26214.4,0.466335
123.5,318,25451.9,0.466335
97.5,212,30140.4,0.466335
114.4,248,30231.1,0.467378
