"HiRes SSC-A","HiRes SSC-H","HiRes SSC-W","Time"
448.5,679,43288.5,0.493479
161.2,253,41756.5,0.501703
201.5,394,33516.5,0.504788
210.6,377,36609.8,0.504788
136.5,321,27868.1,0.505816
141.7,281,33047.9,0.506844
137.8,281,32138.3,0.5089
133.9,284,30898.8,0.511984
227.5,381,39132.4,0.511984
196.3,331,38866.2,0.511984
414.7,665,40868.8,0.516096
206.7,339,39959.6,0.516096
91,245,24341.9,0.518153
101.4,241,27574.1,0.528434
85.8,218,25793.5,0.53049
370.5,554,43828.7,0.539742
213.2,348,40150.2,0.539742
80.6,237,22287.8,0.54077
185.9,378,32230.5,0.54077
189.8,401,31019.3,0.541799
188.5,281,43962.8,0.544883
93.6,212,28934.8,0.545911
193.7,241,52673.5,0.545911
105.3,263,26239.3,0.551051
132.6,272,31948.8,0.553107
263.9,429,40314.6,0.555164
3116.1,3831,53306.4,0.55722
187.2,265,46295.6,0.560304
105.3,272,25371.1,0.56236
128.7,297,28398.9,0.569557
92.3,221,27370.9,0.569557
899.6,977,60344.1,0.572641
167.7,272,40405.8,0.575725
84.5,216,25637.9,0.578809
107.9,214,33043.6,0.579838
205.4,270,49855.9,0.579838
260,461,36961.7,0.579838
182,337,35393.3,0.584978
18712.2,22864,53635.5,0.586006
1400.1,1592,57636.3,0.588062
384.8,632,39902.3,0.58909
352.3,556,41525.8,0.591146
257.4,452,37320.7,0.592174
102.7,254,26498.2,0.592174
92.3,228,26530.6,0.592174
1008.8,1297,50973.6,0.593203
96.2,248,25421.6,0.597315
292.5,397,48285.3,0.597315
143,317,29563.6,0.598343
306.8,496,40537.2,0.599371
751.4,957,51456.4,0.599371
821.6,945,56978.2,0.603483
113.1,248,29887.6,0.60554
230.1,271,55645.1,0.60554
423.8,276,100631,0.60554
349.7,567,40419.6,0.613764
70.2,216,21299.2,0.614792
143,277,33832.7,0.614792
91,264,22590.1,0.614792
84.5,213,25999,0.616848
146.9,273,35264.6,0.618905
332.8,386,56503.6,0.620961
605.8,852,46598.3,0.621989
117,248,30918.2,0.623017
293.8,400,48136.2,0.626101
109.2,264,27108.1,0.629185
91,224,26624,0.630213
414.7,496,54793.9,0.630213
93.6,233,26326.9,0.631242
275.6,332,54402.8,0.63741
96.2,225,28020.3,0.63741
276.9,448,40506.5,0.63741
154.7,284,35698.7,0.638438
135.2,260,34078.7,0.639466
120.9,287,27607.3,0.640494
133.9,332,26431.5,0.641522
124.8,296,27631.4,0.647691
146.9,284,33898.7,0.653859
197.6,385,33636.1,0.654887
126.1,313,26402.8,0.659
458.9,644,46699.5,0.660028
89.7,237,24804.1,0.662084
96.2,244,25838.4,0.66414
284.7,440,42404.8,0.668252
106.6,228,30641,0.668252
295.1,343,56383.9,0.66928
163.8,318,33757.2,0.670309
144.3,309,30604.7,0.672365
156,310,32979.4,0.676477
184.6,260,46530.6,0.679561
117,304,25222.7,0.680589
221,312,46421.3,0.682646
544.7,741,48174.7,0.68573
890.5,1207,48351.1,0.689842
156,233,43878.2,0.694983
148.2,275,35317.9,0.697039
102.7,249,27030.3,0.699095
263.9,332,52093.2,0.699095
113.1,260,28508.2,0.701151
118.3,261,29704.6,0.71246
187.2,325,37748.7,0.718628
94.9,220,28269.8,0.721713
128.7,248,34010,0.723769
335.4,533,41239.7,0.726853
150.8,240,41178.5,0.733022
258.7,376,45090.9,0.735078
1557.4,1828,55834.7,0.73919
113.1,258,28729.2,0.742274
232.7,400,38125.6,0.743302
126.1,293,28205.1,0.754611
421.2,692,39889.8,0.754611
198.9,317,41120.2,0.76592
626.6,824,49836,0.766948
291.2,342,55801.4,0.767976
150.8,297,33275.5,0.772089
84.5,208,26624,0.775173
419.9,577,47692.5,0.775173
169,284,38998.5,0.777229
106.6,217,32194.2,0.779285
106.6,220,31755.2,0.782369
102.7,224,30047.1,0.783397
322.4,541,39055.1,0.785454
87.1,216,26426.8,0.785454
144.3,315,30021.7,0.78751
107.9,276,25620.8,0.78751
92.3,225,26884.3,0.788538
139.1,252,36174.8,0.789566
274.3,365,49250.8,0.791622
114.4,280,26776.1,0.794706
123.5,297,27251.5,0.797791
217.1,316,45024.9,0.799847
117,243,31554.4,0.800875
1439.1,1357,69501,0.803959
93.6,277,22145,0.803959
1878.5,2421,50850.6,0.804987
300.3,477,41258.8,0.804987
752.7,978,50438.6,0.804987
109.2,285,25110.6,0.808071
93.6,218,28138.4,0.809099
423.8,469,59219.9,0.809099
124.8,255,32074.1,0.810128
317.2,589,35293.8,0.813212
902.2,800,73908.2,0.815268
94.9,212,29336.6,0.816296
104,253,26939.7,0.816296
84.5,209,26496.6,0.81938
93.6,221,27756.4,0.821436
119.6,253,30980.7,0.821436
102.7,228,29519.9,0.828633
83.2,233,23401.7,0.834801
423.8,638,43533.2,0.83583
117,276,27781.6,0.837886
115.7,244,31075.9,0.838914
131.3,254,33877.5,0.839942
104,248,27482.8,0.848167
120.9,264,30012.5,0.851251
471.9,601,51458.3,0.851251
192.4,381,33094.8,0.853307
114.4,237,31634.3,0.854335
166.4,352,30980.7,0.855363
217.1,392,36295.6,0.855363
106.6,237,29477.4,0.855363
122.2,268,29882.5,0.856391
107.9,269,26287.5,0.857419
130,240,35498.7,0.857419
180.7,233,50825.6,0.859475
109.2,237,30196.3,0.860503
2993.9,3716,52800.9,0.868728
149.5,296,33100.1,0.868728
176.8,333,34795.1,0.869756
146.9,297,32414.9,0.870784
110.5,301,24058.9,0.879009
344.5,503,44885,0.879009
5489.9,6740,53380.7,0.880037
656.5,877,49058.6,0.880037
111.8,268,27339.3,0.881065
517.4,681,49792,0.882093
96.2,271,23264.1,0.883121
416,636,42866.3,0.886205
1678.3,2160,50920.9,0.892374
89.7,217,27090.2,0.892374
217.1,365,38980.5,0.89443
105.3,269,25654.1,0.89443
101.4,244,27235,0.901627
371.8,564,43202.6,0.902655
227.5,336,44373.3,0.907795
494,642,50428,0.907795
105.3,268,25749.8,0.910879
335.4,352,62445.4,0.911907
362.7,477,49832.1,0.914992
204.1,417,32076.5,0.918076
249.6,381,42933.8,0.92116
401.7,572,46024.1,0.925273
158.6,317,32788.7,0.929385
115.7,285,26605.3,0.930413
400.4,540,48593.7,0.932469
1439.1,1900,49638.3,0.936581
183.3,264,45502.8,0.93761
172.9,278,40759.6,0.938638
171.6,320,35143.7,0.940694
140.4,241,38179.5,0.941722
117,269,28504.5,0.943778
123.5,245,33035.5,0.946862
119.6,281,27893.6,0.949947
74.1,223,21776.8,0.949947
110.5,245,29558.1,0.950975
237.9,379,41137.2,0.950975
85.8,208,27033.6,0.952003
369.2,457,52945.1,0.953031
106.6,213,32798.8,0.961255
1016.6,1257,53002.3,0.962283
227.5,524,28453.1,0.965368
231.4,390,38884.7,0.967424
166.4,356,30632.6,0.967424
153.4,312,32221.9,0.967424
152.1,277,35985.6,0.968452
244.4,372,43056.4,0.973592
191.1,326,38417,0.973592
80.6,212,24916,0.974621
327.6,595,36083.4,0.974621
224.9,373,39514.9,0.979761
1034.8,1376,49285.4,0.983873
135.2,319,27775.8,0.984901
106.6,212,32953.5,0.985929
124.8,292,28009.9,0.986957
245.7,381,42263,0.990042
149.5,400,24494.1,0.990042
119.6,281,27893.6,0.99107
512.2,700,47953.6,0.993126
107.9,248,28513.4,0.993126
224.9,313,47089.6,0.994154
126.1,266,31068,0.99621
96.2,221,28527.4,0.99621
197.6,265,48867.6,0.997238
136.5,271,33009.8,0.998266
102.7,253,26603,0.998266
128.7,272,31009.1,1.00855
172.9,295,38410.8,1.0106
274.3,425,42297.7,1.0106
460.2,544,55440.6,1.01266
284.7,400,46645.2,1.01574
1129.7,1271,58250.2,1.01986
5387.2,6688,52789.4,1.02088
1417,1761,52734,1.02294
2880.8,3532,53453,1.02397
2407.6,2909,54240.1,1.03116
322.4,432,48909.3,1.03219
137.8,240,37628.6,1.03322
107.9,233,30349.1,1.03425
275.6,389,46431.2,1.03528
622.7,800,51011.6,1.03836
221,389,37232.5,1.03836
1138.8,1381,54042.3,1.0435
449.8,744,39621.1,1.0435
98.8,248,26108.7,1.04556
97.5,245,26080.7,1.04761
474.5,565,55038.6,1.04864
453.7,600,49556.1,1.04967
123.5,289,28005.9,1.05378
6403.8,8036,52224.9,1.05584
106.6,256,27289.6,1.06406
135.2,208,42598.4,1.06612
97.5,226,28273.3,1.06715
1627.6,780,136752,1.0692
250.9,333,49378.3,1.07023
274.3,482,37295.7,1.07126
89.7,209,28127.2,1.07332
518.7,670,50736.6,1.07332
156,274,37312.5,1.07743
93.6,224,27384.7,1.07948
104,269,25337.3,1.08565
114.4,288,26032.4,1.09593
126.1,281,29409.6,1.09696
89.7,216,27215.6,1.09799
286,517,36254,1.09799
263.9,311,55610.8,1.10005
1164.8,755,101108,1.10005
144.3,280,33774.4,1.1021
174.2,260,43909.1,1.10313
114.4,305,24581.4,1.10416
239.2,425,36885.2,1.10519
8221.2,9328,57759.9,1.10519
309.4,377,53784.7,1.10519
288.6,388,48746.6,1.10621
158.6,329,31592.7,1.10724
150.8,455,21720.5,1.10827
100.1,231,28398.9,1.11033
88.4,212,27327.3,1.12678
349.7,417,54959.1,1.1278
210.6,364,37917.3,1.13809
215.8,245,57725.2,1.13809
87.1,224,25483,1.14528
113.1,288,25736.5,1.14528
1644.5,2041,52804.5,1.14631
763.1,1116,44812.3,1.14734
80.6,212,24916,1.15042
105.3,228,30267.3,1.15145
146.9,212,45411.5,1.15145
193.7,344,36902.1,1.15351
119.6,236,33212.3,1.15351
341.9,480,46680.7,1.15556
97.5,236,27075.3,1.15556
104,225,30292.2,1.15762
94.9,236,26353.2,1.15865
146.9,280,34383,1.1607
461.5,631,47931.6,1.16173
227.5,504,29582.2,1.16276
937.3,1284,47840.3,1.16379
122.2,293,27332.8,1.17098
423.8,670,41454,1.17612
141.7,304,30547.5,1.17612
93.6,263,23323.8,1.18229
287.3,391,48154.7,1.18538
102.7,253,26603,1.18743
239.2,269,58275.9,1.18949
120.9,216,36682,1.19052
829.4,1037,52416.2,1.19052
88.4,217,26697.6,1.19052
157.3,240,42953.4,1.19155
78,237,21568.8,1.19155
3911.7,4890,52424.8,1.19257
230.1,365,41314.6,1.19463
92.3,216,28004.5,1.19566
102.7,250,26922.2,1.19771
78,252,20285,1.19874
105.3,261,26440.4,1.20388
88.4,217,26697.6,1.20491
97.5,282,22658.7,1.20594
96.2,254,24821.1,1.21005
551.2,688,52505,1.21108
1036.1,1323,51324.1,1.21725
171.6,349,32223.4,1.2193
1719.9,2096,53776.4,1.2193
141.7,321,28929.8,1.2193
133.9,224,39175.3,1.23267
1141.4,1337,55948.2,1.23472
520,788,43247.1,1.23678
88.4,221,26214.4,1.23781
137.8,317,28488.5,1.23884
422.5,601,46071.5,1.23987
373.1,532,45961.4,1.23987
124.8,300,27263,1.24192
111.8,252,29075.1,1.24295
128.7,258,32691.8,1.24398
604.5,744,53248,1.24501
243.1,401,39730.2,1.24501
149.5,345,28398.9,1.24809
352.3,570,40505.8,1.25117
427.7,613,45725.5,1.25529
109.2,217,32979.4,1.25529
110.5,300,24139.1,1.25631
263.9,424,40790,1.26145
341.9,509,44021.1,1.26248
130,331,25739.2,1.26968
161.2,333,31724.9,1.27482
176.8,351,33010.7,1.27585
482.3,560,56442.9,1.27996
1647.1,1769,61020,1.28202
232.7,301,50665.2,1.28202
260,300,56797.9,1.28202
273,397,45066.3,1.28716
172.9,276,41055,1.28716
97.5,231,27661.3,1.28819
332.8,505,43188.9,1.28921
92.3,237,25523.1,1.28921
127.4,322,25929.5,1.2923
1929.2,2157,58614.8,1.29538
94.9,208,29900.8,1.29641
336.7,448,49254.4,1.29949
455,592,50369.7,1.30052
193.7,316,40171.9,1.30258
98.8,240,26979,1.30463
289.9,577,32927,1.30566
118.3,216,35893.1,1.30669
540.8,816,43433.7,1.30977
198.9,308,42321.8,1.31286
113.1,216,34315.4,1.31389
505.7,664,49912,1.31389
444.6,685,42536.2,1.31697
97.5,245,26080.7,1.32006
159.9,376,27870.2,1.32314
128.7,220,38338.6,1.3252
157.3,246,41905.7,1.32622
429,686,40983.9,1.32725
152.1,268,37194.1,1.32828
159.9,268,39101.5,1.32828
369.2,576,42006.8,1.32931
234,389,39422.7,1.33034
306.8,472,42598.4,1.33136
163.8,276,38894.2,1.33239
109.2,256,27955.2,1.34062
102.7,213,31598.8,1.34062
101.4,288,23074.1,1.34165
421.2,577,47840.1,1.34165
131.3,391,22007.4,1.34267
101.4,229,29019,1.34267
352.3,504,45810.2,1.34473
782.6,1012,50680.3,1.34473
258.7,356,47624.1,1.34987
119.6,292,26842.8,1.35193
101.4,236,28158.3,1.35193
139.1,212,43000.3,1.35295
224.9,380,38787,1.35604
72.8,225,21204.5,1.36529
318.5,487,42860.8,1.36529
193.7,258,49202.8,1.36632
188.5,420,29413.2,1.36632
111.8,276,26546.8,1.37146
143,278,33711,1.37249
131.3,273,31519.7,1.37249
187.2,363,33797.1,1.37352
143,309,30329,1.37352
182,332,35926.4,1.37454
1458.6,2011,47534,1.37454
208,412,33086.1,1.3766
185.9,289,42156.2,1.3838
127.4,263,31746.3,1.38997
117,288,26624,1.39099
185.9,309,39427.6,1.39305
126.1,316,26152.2,1.39408
141.7,241,38533,1.39819
115.7,329,23047.2,1.39819
148.2,304,31948.8,1.39922
198.9,288,45260.8,1.40333
114.4,249,30109.7,1.40333
104,309,22057.4,1.40641
219.7,393,36636.8,1.40847
345.8,553,40980.7,1.4095
999.7,1309,50050.7,1.41567
141.7,250,37145.8,1.4167
132.6,309,28123.2,1.41875
1120.6,1377,53333.1,1.41875
60398,73053,54183.2,1.41875
397.8,480,54313,1.41978
111.8,257,28509.4,1.42286
98.8,238,27205.7,1.42286
148.2,246,39481.4,1.42903
91,209,28534.8,1.43212
123.5,240,33723.7,1.43417
461.5,573,52783.4,1.43417
416,621,43901.7,1.43623
120.9,297,26677.8,1.43623
118.3,284,27299,1.43931
157.3,224,46021.5,1.44034
126.1,321,25744.8,1.44034
8768.5,11168,51455.3,1.4424
392.6,596,43170.2,1.4424
2913.3,3802,50217.3,1.44445
89.7,227,25896.8,1.44857
107.9,269,26287.5,1.45268
399.1,544,48079.8,1.45268
70.2,223,20630.6,1.45268
169,316,35049.3,1.45371
447.2,536,54678.5,1.45576
184.6,357,33887.8,1.45679
85.8,300,18743.3,1.45782
757.9,1093,45443.5,1.45885
106.6,209,33426.5,1.45987
408.2,444,60251.8,1.45987
98.8,213,30398.9,1.46193
163.8,243,44176.1,1.46296
128.7,208,40550.4,1.46399
87.1,236,24187.2,1.46501
282.1,489,37807.2,1.46707
175.5,258,44579.7,1.47016
85.8,209,26904.2,1.47016
224.9,312,47240.5,1.47427
243.1,358,44502.2,1.47427
205.4,249,54060.6,1.4753
115.7,280,27080.4,1.47632
609.7,920,43431.8,1.47941
5606.9,7005,52455.9,1.48558
96.2,228,27651.6,1.48763
165.1,352,30738.6,1.48866
7094.1,8634,53847.5,1.49072
110.5,252,28737,1.49072
3714.1,2516,96743.7,1.49483
104,221,30840.5,1.49483
98.8,228,28398.9,1.49586
175.5,341,33728.9,1.49791
166.4,285,38263.8,1.49791
288.6,536,35286.7,1.49894
89.7,281,20920.2,1.49997
114.4,277,27066.1,1.501
205.4,316,42598.4,1.50408
326.3,344,62163.9,1.50408
828.1,1060,51198.5,1.50408
1357.2,1939,45871.8,1.50614
118.3,232,33417.7,1.50614
161.2,320,33013.8,1.50614
98.8,237,27320.5,1.50922
191.1,340,36835.1,1.50922
131.3,272,31635.6,1.51128
117,257,29835.5,1.51231
543.4,720,49461.5,1.51333
638.3,698,59930.7,1.51436
1452.1,1830,52002.6,1.51539
218.4,260,55050.2,1.51745
89.7,249,23608.8,1.52053
84.5,218,25402.7,1.52259
88.4,208,27852.8,1.52362
124.8,241,33937.3,1.52362
156,248,41224.3,1.52362
417.3,545,50180.1,1.5267
89.7,232,25338.7,1.52876
366.6,493,48733.3,1.53081
187.2,396,30980.7,1.53287
611,669,59854.3,1.53492
166.4,280,38947.1,1.53595
373.1,552,44296.2,1.53698
390,505,50612,1.53801
102.7,253,26603,1.53904
102.7,241,27927.6,1.54109
410.8,557,48334.3,1.54521
128.7,308,27384.7,1.54726
98.8,224,28906.1,1.54726
100.1,229,28647,1.54829
245.7,468,34406.4,1.54932
245.7,500,32204.4,1.55035
341.9,372,60233.2,1.55035
114.4,224,33470.2,1.56063
1227.2,1317,61067.4,1.56268
2081.3,2229,61193.4,1.56268
206.7,316,42868,1.56268
110.5,284,25499,1.56474
191.1,314,39885.1,1.56577
192.4,353,35719.9,1.56577
513.5,748,44990.3,1.56885
187.2,256,47923.2,1.57502
353.6,512,45260.8,1.57605
308.1,408,49489.3,1.5781
166.4,308,35406.5,1.58016
348.4,429,53223.2,1.58016
474.5,612,50811.8,1.58119
149.5,265,36972.2,1.58324
123.5,301,26889.4,1.5853
323.7,400,53035,1.59353
109.2,292,24508.7,1.59558
276.9,409,44369,1.59558
540.8,817,43380.5,1.59764
144.3,315,30021.7,1.59867
122.2,272,29443,1.60483
172.9,292,38805.4,1.60895
140.4,245,37556.1,1.60997
127.4,329,25377.8,1.61203
84.5,216,25637.9,1.61203
110.5,212,34159.1,1.61511
188.5,244,50629.2,1.61511
202.8,288,46148.3,1.62026
289.9,413,46002.1,1.62128
525.2,705,48822,1.62334
93.6,221,27756.4,1.62437
94.9,281,22133,1.62642
92.3,208,29081.6,1.62642
257.4,333,50657.6,1.62642
91,225,26505.7,1.62745
102.7,213,31598.8,1.62848
717.6,1041,45176.4,1.62951
379.6,533,46674.4,1.63054
96.2,232,27174.8,1.63362
326.3,448,47733,1.63773
85.8,228,24662.2,1.63876
291.2,501,38092,1.64082
14925.3,14906,65620.9,1.6439
663,798,54449.1,1.6439
219.7,353,40788.3,1.64493
98.8,219,29566,1.64493
132.6,261,33295.3,1.64699
122.2,274,29228.1,1.64801
295.1,314,61591.3,1.6511
102.7,213,31598.8,1.6511
579.8,760,49997.1,1.65418
89.7,220,26720.8,1.66446
217.1,402,35392.7,1.66549
120.9,260,30474.2,1.66755
123.5,248,32635.9,1.66857
325,432,49303.7,1.6696
139.1,261,34927.4,1.67166
240.5,448,35181.7,1.67166
97.5,241,26513.5,1.67269
514.8,589,57280,1.6768
169,324,34183.9,1.68091
780,1032,49533,1.68194
126.1,239,34577.8,1.684
85.8,223,25215.2,1.69325
93.6,213,28798.9,1.69428
100.1,232,28276.5,1.6953
347.1,444,51233.2,1.6953
627.9,964,42686.8,1.6953
88.4,228,25409.6,1.69633
306.8,493,40783.9,1.69942
383.5,525,47872.5,1.69942
214.5,361,38940.4,1.69942
131.3,364,23639.8,1.70045
161.2,245,43120,1.70353
201.5,356,37094.1,1.70456
328.9,456,47269.3,1.70456
133.9,239,36716.6,1.70559
197.6,282,45921.7,1.71278
340.6,433,51550.9,1.71381
243.1,337,47275.4,1.71792
802.1,1137,46232.6,1.72204
198.9,315,41381.3,1.72409
189.8,328,37923,1.72409
228.8,348,43088,1.72615
198.9,415,31409.9,1.72923
196.3,339,37949,1.73026
100.1,229,28647,1.73437
231.4,336,45134,1.7354
106.6,208,33587.2,1.73848
144.3,369,25628.3,1.74054
154.7,417,24312.8,1.74157
405.6,649,40957.5,1.74157
718.9,916,51434.3,1.7426
126.1,317,26069.7,1.7426
115.7,276,27472.9,1.74568
258.7,431,39336.8,1.74877
120.9,309,25641.8,1.74979
107.9,269,26287.5,1.75288
183.3,401,29957,1.75596
135.2,252,35160.6,1.75699
106.6,236,29602.3,1.75699
448.5,560,52487.3,1.75802
105.3,300,23003.1,1.75802
83.2,228,23914.9,1.75802
118.3,229,33855.5,1.75905
263.9,393,44007.5,1.76419
496.6,553,58852,1.7683
94.9,231,26923.7,1.7683
132.6,285,30491.5,1.77138
126.1,273,30271.4,1.7755
536.9,368,95614.9,1.77652
492.7,680,47484.7,1.77755
137.8,257,35139.5,1.78064
75.4,220,22461,1.78166
260,477,35721.9,1.78166
291.2,415,45985.7,1.78372
159.9,261,40150.2,1.78475
81.9,216,24849.1,1.78475
113.1,281,26377.7,1.78475
239.2,397,39486.7,1.78578
