"HiRes SSC-A","HiRes SSC-H","HiRes SSC-W","Time"
211.9,296,46915.8,0.0755479
105.3,249,27714.6,0.0765828
162.5,309,34464.7,0.0765828
109.2,284,25199.1,0.0786526
3443.7,4249,53115.2,0.0796875
5790.2,7228,52499.5,0.0796875
135.2,256,34611.2,0.0807224
146.9,423,22759.4,0.0807224
878.8,1229,46861.7,0.0807224
5970.9,7421,52729.9,0.0807224
5688.8,7189,51859.9,0.0807224
1056.9,1388,49902.7,0.0807224
314.6,507,40665.9,0.0817573
505.7,528,62768.1,0.0817573
1147.9,1432,52534.1,0.0817573
184.6,297,40733.8,0.0838271
5586.1,7077,51729.6,0.0838271
375.7,544,45260.8,0.0838271
202.8,316,42059.2,0.084862
1080.3,1417,49963.7,0.084862
297.7,521,37447.3,0.084862
215.8,417,33915.3,0.0858969
141.7,306,30347.9,0.0869318
133.9,342,25658.7,0.0869318
131.3,212,40589,0.0879667
5642,7213,51262.2,0.0879667
913.9,1248,47991.5,0.0879667
115.7,284,26699,0.0890016
5536.7,6994,51880.6,0.0890016
189.8,383,32477.1,0.0900365
482.3,669,47246.7,0.0900365
117,300,25559,0.0910714
258.7,450,37675.9,0.0921063
5874.7,7253,53082.1,0.0921063
153.4,357,28160.3,0.0931412
91,228,26156.9,0.0931412
392.6,519,49575,0.0941761
92.3,233,25961.3,0.0941761
972.4,1352,47135.5,0.0941761
167.7,232,47372.4,0.0941761
6046.3,7585,52241.3,0.095211
5817.5,7276,52399.1,0.095211
403,662,39895.8,0.0962459
130,253,33674.6,0.0962459
149.5,265,36972.2,0.0962459
5422.3,6720,52880.3,0.0972808
310.7,561,36296,0.0972808
3554.2,4513,51612.7,0.0972808
189.8,320,38871,0.0972808
910,1185,50327.2,0.0983157
143,261,35906.7,0.0993507
224.9,316,46642.6,0.10142
5573.1,7113,51348,0.10142
5782.4,7297,51933,0.10142
81.9,241,22271.4,0.102455
133.9,309,28398.9,0.102455
1028.3,1301,51799.1,0.102455
2544.1,3257,51191.3,0.10349
6367.4,8093,51562.3,0.10349
144.3,285,33181.9,0.104525
627.9,880,46761.4,0.104525
989.3,1312,49416.7,0.10556
3853.2,4729,53398.9,0.10556
5804.5,7370,51615.2,0.10763
243.1,385,41381.3,0.10763
466.7,655,46695.6,0.10763
3426.8,4313,52070.2,0.108665
1040,1327,51362,0.1097
179.4,388,30302,0.1097
945.1,1271,48731.8,0.110735
978.9,1349,47556.1,0.112804
3328,4101,53183.1,0.112804
182,285,41851.1,0.113839
6149,7769,51870.4,0.113839
3394.3,4272,52071.4,0.113839
148.2,304,31948.8,0.113839
1101.1,1443,50008.1,0.113839
1041.3,1328,51387.5,0.114874
943.8,1285,48134.5,0.114874
321.1,541,38897.6,0.115909
5679.7,7105,52389.1,0.115909
219.7,289,49821,0.115909
417.3,568,48148.2,0.115909
109.2,249,28741.1,0.116944
1071.2,1377,50982,0.116944
816.4,1069,50050.1,0.116944
109.2,253,28286.7,0.116944
107.9,248,28513.4,0.117979
915.2,1145,52383,0.117979
175.5,285,40356.4,0.117979
210.6,356,38769.3,0.119014
141.7,306,30347.9,0.120049
239.2,461,34004.8,0.121084
856.7,1089,51556.2,0.121084
104,251,27154.4,0.123153
986.7,1328,48693.1,0.123153
88.4,221,26214.4,0.124188
236.6,412,37635.5,0.124188
146.9,303,31773.1,0.124188
258.7,493,34389.8,0.125223
113.1,298,24872.9,0.125223
5998.2,7460,52694.1,0.126258
126.1,335,24668.9,0.126258
5331.3,6721,51985.1,0.127293
148.2,280,34687.3,0.127293
133.9,248,35384.2,0.127293
117,280,27384.7,0.128328
117,304,25222.7,0.129363
804.7,1109,47553.5,0.129363
5807.1,7260,52420.7,0.130398
5825.3,7488,50983.8,0.130398
104,229,29763.1,0.130398
5293.6,6724,51594.5,0.130398
127.4,241,34644.3,0.131433
120.9,297,26677.8,0.132468
115.7,248,30574.7,0.132468
3295.5,4392,49174.4,0.132468
248.3,411,39592.7,0.133502
109.2,215,33286.2,0.133502
97.5,220,29044.4,0.135572
234,358,42836.4,0.136607
127.4,224,37273.6,0.136607
171.6,317,35476.3,0.136607
959.4,1204,52222,0.136607
84.5,212,26121.7,0.138677
1076.4,1380,51118.1,0.138677
898.3,1225,48057.9,0.139712
430.3,571,49387.3,0.139712
127.4,241,34644.3,0.140747
162.5,316,33701.3,0.141782
118.3,287,27013.6,0.143851
107.9,260,27197.4,0.143851
5275.4,6736,51325.5,0.144886
97.5,211,30283.2,0.145921
1266.2,1713,48442.3,0.145921
114.4,249,30109.7,0.146956
256.1,319,52613.7,0.147991
131.3,332,25918.3,0.147991
3438.5,4417,51017.8,0.147991
5019.3,6341,51875.9,0.147991
79.3,209,24866,0.149026
161.2,280,37730,0.149026
113.1,225,32942.8,0.150061
235.3,437,35287.5,0.150061
3569.8,4541,51519.6,0.150061
231.4,317,47839.2,0.150061
136.5,248,36071.2,0.153166
1124.5,1448,50894.5,0.153166
5229.9,6677,51332.4,0.153166
279.5,408,44895.4,0.1542
4006.6,4932,53239.4,0.1542
115.7,300,25275.1,0.1542
3560.7,4515,51684.2,0.155235
5201.3,6513,52337.2,0.155235
891.8,1221,47866.5,0.15627
309.4,413,49096.5,0.15627
4011.8,4761,55223.1,0.15627
113.1,264,28076.2,0.157305
3870.1,4891,51856.6,0.157305
148.2,265,36650.7,0.15834
1381.9,1675,54068.2,0.15834
624,754,54236.7,0.15834
6141.2,7360,54683.4,0.159375
283.4,557,33344.5,0.159375
712.4,1096,42598.4,0.16041
126.1,324,25506.4,0.16041
179.4,356,33025.7,0.16041
133.9,288,30469.7,0.16041
224.9,387,38085.4,0.16041
139.1,245,37208.4,0.16248
145.6,259,36841.9,0.16248
215.8,317,44614.1,0.16248
96.2,291,21665.2,0.16248
84.5,229,24182.5,0.16248
163.8,344,31205.8,0.163515
87.1,228,25035.9,0.163515
5036.2,6177,53432.5,0.16455
5449.6,6696,53337.1,0.16455
3140.8,3948,52136.6,0.165584
128.7,304,27745,0.165584
417.3,601,45504.4,0.165584
227.5,289,51589.8,0.165584
113.1,261,28398.9,0.166619
270.4,428,41404.1,0.166619
146.9,337,28567.5,0.167654
995.8,1321,49402.5,0.167654
387.4,540,47016,0.169724
3337.1,4118,53108.4,0.169724
3481.4,4177,54622.2,0.169724
154.7,301,33682.5,0.169724
221,352,41146.2,0.169724
198.9,324,40231.8,0.169724
3339.7,4078,53671.1,0.170759
141.7,289,32133,0.170759
3425.5,4320,51966.1,0.171794
111.8,272,26937.2,0.171794
89.7,234,25122.1,0.173864
305.5,425,47108.8,0.173864
345.8,408,55545,0.173864
5817.5,7164,53218.3,0.173864
102.7,212,31747.9,0.174899
5863,7165,53627,0.174899
5129.8,6353,52917.8,0.176968
426.4,584,47850.3,0.176968
845,1145,48365,0.176968
174.2,401,28469.8,0.178003
5037.5,6112,54014.7,0.178003
85.8,242,23235.5,0.178003
113.1,221,33539,0.178003
962,1368,46086,0.179038
96.2,244,25838.4,0.179038
150.8,286,34555.3,0.179038
96.2,227,27773.4,0.180073
189.8,312,39867.7,0.180073
178.1,265,44045.1,0.181108
3840.2,4840,51998.2,0.182143
262.6,387,44469.6,0.182143
3259.1,4217,50649.4,0.182143
1077.7,1424,49598.4,0.182143
4872.4,6033,52928.5,0.183178
163.8,341,31480.3,0.184213
101.4,253,26266.2,0.184213
113.1,256,28953.6,0.184213
464.1,656,46364.7,0.185248
5434,6885,51724.4,0.185248
101.4,263,25267.5,0.186282
218.4,409,34995.3,0.186282
702,984,46754.3,0.186282
117,281,27287.2,0.186282
75.4,233,21207.8,0.186282
318.5,540,38654.1,0.187317
154.7,225,45059.6,0.187317
144.3,267,35418.9,0.188352
105.3,249,27714.6,0.188352
3693.3,4740,51064.2,0.189387
88.4,265,21861.8,0.190422
149.5,241,40654.1,0.191457
833.3,1232,44327.2,0.191457
185.9,341,35727.7,0.191457
169,249,44480.3,0.192492
331.5,485,44794.2,0.193527
399.1,605,43232.1,0.193527
366.6,520,46202.9,0.194562
6123,7545,53184.5,0.195597
3484,4325,52792.5,0.195597
114.4,289,25942.3,0.195597
3556.8,4457,52299.4,0.196631
191.1,316,39632.7,0.196631
180.7,269,44023.6,0.196631
374.4,309,79406.7,0.197666
336.7,481,45875.2,0.197666
105.3,238,28995.5,0.198701
145.6,284,33598.7,0.198701
167.7,309,35567.6,0.198701
174.2,224,50965.9,0.199736
286,483,38806,0.199736
133.9,304,28866,0.200771
93.6,213,28798.9,0.200771
174.2,363,31450.1,0.201806
295.1,425,45505.1,0.202841
299,517,37901.9,0.203876
97.5,240,26624,0.203876
100.1,219,29955,0.204911
993.2,1333,48830,0.206981
111.8,272,26937.2,0.206981
447.2,616,47577.4,0.208015
6371.3,7731,54009.8,0.208015
113.1,273,27150.6,0.208015
105.3,285,24213.8,0.208015
3139.5,4021,51168.9,0.20905
161.2,297,35570.4,0.210085
789.1,1078,47972.6,0.210085
148.2,301,32267.2,0.21112
148.2,277,35062.9,0.21112
200.2,256,51251.2,0.212155
998.4,1381,47379.5,0.212155
158.6,278,37388.5,0.212155
96.2,213,29598.9,0.21319
5941,7408,52558,0.21319
523.9,780,44018.3,0.21319
5405.4,6879,51497.1,0.21319
114.4,258,29059.4,0.214225
170.3,288,38752.7,0.214225
2505.1,3314,49539.6,0.21526
319.8,477,43938,0.21526
188.5,341,36227.4,0.216295
126.1,317,26069.7,0.216295
172.9,320,35409.9,0.216295
131.3,233,36930.8,0.21733
150.8,268,36876.2,0.218364
360.1,492,47966.5,0.218364
126.1,316,26152.2,0.219399
162.5,372,28628,0.221469
119.6,284,27599,0.221469
198.9,272,47923.2,0.222504
159.9,349,30026.4,0.222504
85.8,237,23725.7,0.223539
555.1,674,53974.8,0.223539
146.9,339,28398.9,0.223539
143,304,30827.8,0.223539
445.9,657,44478.7,0.227679
276.9,404,44918.1,0.227679
6441.5,8140,51861.2,0.227679
98.8,212,30542.2,0.229748
1151.8,1464,51560.4,0.229748
804.7,1145,46058.4,0.229748
1172.6,1421,54079.9,0.230783
5484.7,6804,52828.5,0.231818
105.3,244,28282.5,0.232853
106.6,245,28514.8,0.233888
94.9,217,28660.7,0.234923
92.3,223,27125.4,0.235958
1121.9,1364,53903.8,0.236993
6077.5,7648,52078.3,0.236993
1046.5,1285,53372.3,0.238028
167.7,280,39251.4,0.239063
3330.6,4345,50235.7,0.239063
197.6,261,49616.5,0.240097
371.8,528,46148.3,0.240097
1056.9,1429,48470.9,0.240097
432.9,561,50571.4,0.241132
122.2,243,32956.8,0.241132
1888.9,1625,76179,0.241132
165.1,273,39633.7,0.242167
1101.1,1364,52904.5,0.242167
3750.5,4489,54754.5,0.243202
644.8,889,47533.9,0.243202
172.9,292,38805.4,0.243202
399.1,535,48888.6,0.244237
5309.2,6548,53137.4,0.244237
153.4,361,27848.3,0.244237
6346.6,8020,51861.7,0.245272
6045,7698,51463.4,0.245272
123.5,304,26624,0.246307
460.2,621,48566.3,0.247342
5883.8,7177,53727.3,0.247342
2294.5,2848,52799.3,0.247342
292.5,420,45641.1,0.247342
98.8,224,28906.1,0.248377
692.9,947,47951.3,0.248377
3099.2,3802,53421.7,0.249412
6084,7808,51065.7,0.249412
434.2,677,42032.1,0.250446
106.6,242,28868.3,0.250446
560.3,813,45165.8,0.251481
158.6,216,48120.4,0.251481
5759,7228,52216.6,0.251481
176.8,329,35218.1,0.251481
5406.7,6758,52431.7,0.251481
192.4,259,48683.9,0.252516
215.8,259,54604.9,0.253551
404.3,537,49341.2,0.254586
1014,1332,49890,0.254586
214.5,281,50026.6,0.256656
5847.4,7324,52323.2,0.257691
690.3,629,71922.9,0.257691
113.1,227,32652.5,0.257691
579.8,581,65400.6,0.257691
94.9,258,24106.1,0.258726
154.7,240,42243.4,0.259761
111.8,295,24837,0.259761
102.7,252,26708.5,0.259761
113.1,284,26099,0.259761
114.4,273,27462.7,0.260795
893.1,1240,47201.8,0.264935
885.3,1220,47556.6,0.26597
4938.7,6345,51010.7,0.26597
494,624,51882.7,0.267005
980.2,1269,50621.3,0.26804
158.6,321,32380.1,0.26804
404.3,558,47484.2,0.26804
114.4,329,22788.2,0.269075
105.3,245,28167.1,0.269075
245.7,241,66814.1,0.27011
130,241,35351.4,0.27011
111.8,253,28960.2,0.27011
942.5,1296,47660.2,0.271144
149.5,357,27444.3,0.272179
2966.6,3760,51707.2,0.272179
156,320,31948.8,0.273214
123.5,249,32504.8,0.273214
393.9,503,51321.3,0.275284
3399.5,4189,53184.4,0.275284
178.1,389,30005,0.275284
4972.5,6244,52190.5,0.275284
2453.1,1816,88527.7,0.275284
128.7,236,35739.3,0.275284
5289.7,6587,52628.8,0.276319
5388.5,6934,50928.9,0.277354
209.3,308,44534.7,0.277354
395.2,552,46920,0.278389
110.5,285,25409.6,0.278389
496.6,683,47650.3,0.279424
122.2,276,29016.3,0.279424
119.6,284,27599,0.279424
180.7,312,37956.3,0.279424
179.4,351,33496.2,0.279424
730.6,1000,47880.6,0.280459
136.5,288,31061.3,0.280459
109.2,257,27846.4,0.280459
139.1,291,31326.7,0.280459
5788.9,7465,50821.3,0.282528
5536.7,6708,54092.6,0.282528
487.5,637,50155.1,0.283563
235.3,380,40580.6,0.283563
863.2,976,57961.8,0.284598
143,297,31554.4,0.285633
206.7,404,33530.4,0.285633
400.4,600,43734.4,0.285633
354.9,404,57571.1,0.285633
109.2,248,28857,0.286668
115.7,314,24148.1,0.287703
410.8,513,52479.9,0.287703
122.2,236,33934.3,0.288738
6172.4,7709,52473,0.288738
98.8,226,28650.2,0.288738
115.7,344,22042.2,0.289773
383.5,513,48992.3,0.289773
25326.6,30656,54142.9,0.289773
163.8,300,35782.7,0.289773
448.5,553,53151.7,0.290808
136.5,288,31061.3,0.291843
988,1301,49769.1,0.292877
113.1,233,31811.7,0.292877
508.3,657,50703.1,0.293912
6041.1,7681,51544,0.293912
5449.6,6941,51454.4,0.294947
140.4,289,31838.2,0.295982
178.1,309,37773.3,0.295982
88.4,211,27456.8,0.295982
111.8,268,27339.3,0.295982
118.3,268,28928.8,0.297017
1006.2,1252,52669.6,0.298052
111.8,280,26167.6,0.298052
89.7,217,27090.2,0.298052
107.9,242,29220.4,0.298052
136.5,341,26233.6,0.299087
313.3,572,35895.9,0.301157
5488.6,6917,52002.4,0.301157
146.9,388,24812.5,0.301157
391.3,601,42669.3,0.302192
378.3,541,45826.7,0.302192
133.9,308,28491.1,0.303226
114.4,240,31238.8,0.304261
114.4,277,27066.1,0.304261
387.4,572,44385.7,0.304261
110.5,258,28068.7,0.306331
102.7,249,27030.3,0.307366
1046.5,1416,48434.6,0.307366
109.2,284,25199.1,0.308401
204.1,339,39456.9,0.308401
126.1,245,33731,0.309436
6102.2,7685,52038.2,0.309436
622.7,508,80333.2,0.309436
101.4,272,24431.4,0.309436
93.6,213,28798.9,0.310471
902.2,1212,48784.3,0.310471
143,267,35099.8,0.310471
92.3,225,26884.3,0.311506
222.3,345,42228,0.311506
371.8,502,48538.4,0.311506
110.5,212,34159.1,0.311506
102.7,229,29391,0.312541
119.6,321,24417.8,0.313575
1216.8,1324,60229.8,0.313575
5729.1,7307,51383.9,0.313575
119.6,277,28296.4,0.313575
101.4,297,22374.9,0.31461
370.5,520,46694.4,0.315645
5657.6,7104,52192.6,0.315645
3680.3,4461,54066.8,0.315645
187.2,300,40894.5,0.315645
183.3,309,38876.2,0.31668
1069.9,1408,49799,0.317715
88.4,269,21536.7,0.317715
92.3,208,29081.6,0.31875
140.4,258,35663.8,0.31875
3477.5,4389,51925.6,0.32082
149.5,213,45998.3,0.32082
517.4,660,51376.2,0.321855
195,276,46302.6,0.321855
856.7,1192,47101.2,0.323925
114.4,233,32177.3,0.323925
221,344,42103.1,0.323925
152.1,314,31745.3,0.323925
239.2,369,42483,0.324959
137.8,239,37786,0.324959
624,837,48858.4,0.325994
3511.3,4488,51273.7,0.327029
227.5,416,35840,0.327029
100.1,228,28772.6,0.327029
115.7,248,30574.7,0.328064
110.5,266,27224.5,0.329099
110.5,268,27021.4,0.329099
5105.1,6513,51369.2,0.329099
215.8,306,46217.9,0.329099
153.4,305,32961.4,0.329099
3679,4720,51082,0.329099
98.8,264,24526.3,0.330134
1114.1,1408,51856.3,0.330134
115.7,224,33850.5,0.330134
6068.4,7593,52377,0.331169
124.8,314,26047.4,0.331169
452.4,696,42598.4,0.333239
96.2,245,25732.9,0.333239
87.1,248,23016.9,0.333239
863.2,1049,53928.2,0.334274
526.5,637,54167.5,0.334274
462.8,633,47914.8,0.335308
114.4,260,28835.8,0.336343
475.8,356,87590,0.338413
5668,7093,52369.7,0.338413
130,252,33808.3,0.341518
5460,6519,54889.8,0.341518
878.8,1188,48479,0.341518
235.3,416,37068.8,0.342553
162.5,232,45903.4,0.342553
113.1,266,27865.1,0.342553
127.4,324,25769.4,0.343588
132.6,269,32305.1,0.345657
135.2,305,29050.7,0.345657
250.9,329,49978.7,0.346692
6167.2,7877,51310.6,0.348762
249.6,240,68157.4,0.348762
427.7,621,45136.5,0.349797
1016.6,1356,49132.7,0.349797
481,677,46562.5,0.349797
92.3,233,25961.3,0.350832
865.8,1077,52684.4,0.350832
1027,1345,50041.2,0.351867
387.4,509,49879.5,0.351867
306.8,470,42779.7,0.352902
5213,6373,53607.3,0.353937
93.6,216,28398.9,0.354972
5863,7095,54156.1,0.354972
321.1,545,38612.1,0.354972
165.1,329,32887.5,0.354972
193.7,236,53789.5,0.354972
283.4,415,44754,0.354972
171.6,265,42437.6,0.356007
215.8,248,57026.9,0.356007
5480.8,6761,53126.7,0.356007
170.3,313,35657.4,0.357041
191.1,245,51118.1,0.357041
457.6,524,57231.4,0.358076
120.9,245,32340,0.358076
191.1,257,48731.2,0.359111
5372.9,6868,51269.4,0.361181
124.8,249,32847,0.362216
894.4,1064,55089.7,0.362216
104,209,32611.2,0.362216
208,278,49034.1,0.363251
496.6,644,50536,0.364286
105.3,244,28282.5,0.364286
5995.6,7557,51995.2,0.364286
309.4,443,45771.6,0.364286
374.4,489,50177.3,0.364286
119.6,290,27028,0.365321
115.7,225,33700.1,0.365321
130,365,23341.6,0.365321
6370,7992,52235.3,0.366356
3538.6,4481,51753.1,0.366356
135.2,269,32938.5,0.366356
124.8,256,31948.8,0.366356
146.9,241,39947,0.36739
5323.5,6489,53765,0.36739
5813.6,7436,51237.2,0.36739
1020.5,1201,55686.5,0.36946
1079,1453,48667.1,0.36946
5964.4,7204,54259.2,0.36946
552.5,863,41956.7,0.36946
131.3,315,27317.1,0.370495
813.8,1093,48795.2,0.370495
5712.2,7351,50925.7,0.370495
146.9,245,39294.9,0.370495
1634.1,1976,54196.5,0.37153
113.1,256,28953.6,0.37153
165.1,312,34679.5,0.372565
176.8,213,54398,0.372565
146.9,305,31564.7,0.3736
3512.6,4432,51940.8,0.3736
192.4,373,33804.6,0.3736
891.8,1209,48341.6,0.3736
156,273,37449.1,0.3736
2237.3,2977,49252.2,0.374635
910,1143,52176.5,0.37567
114.4,257,29172.4,0.376705
348.4,456,50071.8,0.376705
357.5,569,41176,0.376705
110.5,276,26238.1,0.377739
88.4,210,27587.5,0.378774
127.4,332,25148.5,0.379809
900.9,1085,54416,0.381879
312,544,37586.8,0.381879
1055.6,1356,51017.6,0.381879
185.9,357,34126.4,0.382914
5636.8,6929,53314.1,0.382914
139.1,232,39293.4,0.382914
167.7,282,38973,0.383949
120.9,269,29454.7,0.384984
5284.5,6574,52681,0.384984
1034.8,1356,50012.3,0.386019
107.9,217,32586.8,0.386019
205.4,305,44134.7,0.387054
915.2,1217,49283.9,0.387054
227.5,321,46446.9,0.388088
304.2,524,38045.9,0.388088
104,228,29893.6,0.389123
3199.3,4016,52208.5,0.389123
5697.9,7132,52358,0.389123
89.7,232,25338.7,0.390158
3000.4,3846,51126.9,0.390158
110.5,227,31901.9,0.390158
126.1,268,30836.2,0.391193
3868.8,4695,54003.3,0.391193
481,631,49956.9,0.391193
3796,4677,53191.1,0.391193
442,316,91667.4,0.391193
252.2,417,39635.9,0.391193
114.4,264,28398.9,0.392228
444.6,605,48160.8,0.392228
167.7,285,38562.8,0.393263
123.5,309,26193.2,0.394298
109.2,284,25199.1,0.394298
110.5,241,30048.7,0.394298
289.9,459,41391.9,0.395333
5747.3,7232,52081.7,0.395333
152.1,278,35856.2,0.396368
356.2,501,46594.7,0.397403
149.5,392,24994,0.397403
105.3,264,26139.9,0.397403
5639.4,6948,53192.8,0.399472
416,661,41245.1,0.399472
427.7,692,40505.4,0.400507
153.4,281,35776.6,0.400507
131.3,244,35265.9,0.401542
5855.2,7401,51847.9,0.401542
5616,7056,52161.3,0.401542
304.2,517,38561,0.402577
5388.5,6688,52802.1,0.402577
266.5,401,43554.5,0.403612
146.9,324,29713.7,0.403612
262.6,281,61244.7,0.404647
237.9,433,36007,0.405682
100.1,240,27334,0.405682
5807.1,7190,52931,0.406717
153.4,258,38966,0.407752
88.4,216,26821.2,0.407752
3391.7,4308,51596.7,0.408787
81.9,216,24849.1,0.408787
124.8,334,24487.7,0.409821
444.6,661,44080.6,0.409821
92.3,229,26414.7,0.410856
3660.8,4617,51963.2,0.410856
110.5,248,29200.5,0.411891
104,256,26624,0.411891
118.3,345,22472.2,0.412926
97.5,225,28398.9,0.412926
171.6,288,39048.5,0.412926
401.7,613,42945.9,0.413961
478.4,517,60643,0.413961
366.6,517,46471,0.413961
440.7,647,44639.4,0.413961
3308.5,4352,49822.1,0.414996
171.6,311,36160.7,0.417066
204.1,378,35386,0.417066
162.5,357,29830.8,0.417066
122.2,281,28500,0.418101
382.2,681,36781,0.418101
87.1,220,25946.3,0.419136
263.9,431,40127.5,0.42017
169,253,43777,0.42017
139.1,304,29987,0.42017
153.4,251,40052.7,0.42017
92.3,225,26884.3,0.421205
865.8,1148,49426,0.421205
865.8,1148,49426,0.421205
5245.5,6511,52798.2,0.421205
243.1,352,45260.8,0.421205
153.4,256,39270.4,0.421205
152.1,266,37473.8,0.42224
119.6,279,28093.6,0.42224
388.7,604,42175.2,0.42224
167.7,281,39111.7,0.423275
110.5,277,26143.4,0.423275
6013.8,7704,51157.9,0.423275
338,549,40348.2,0.423275
127.4,261,31989.6,0.42431
118.3,288,26919.8,0.42431
118.3,253,30643.9,0.42431
4400.5,5420,53208.7,0.42431
213.2,383,36481.1,0.425345
3413.8,4277,52309.3,0.42638
928.2,1284,47375.8,0.42638
3538.6,4671,49648,0.42638
131.3,249,34557.7,0.42638
5365.1,6569,53525.2,0.427415
245.7,389,41393.8,0.427415
93.6,253,24245.7,0.42845
856.7,1190,47180.4,0.430519
