"HiRes SSC-A","HiRes SSC-H","HiRes SSC-W","Time"
1918.8,2521,49881.2,0.139603
2112.5,2624,52761,0.140645
1158.3,1457,52100.4,0.142728
275.6,448,40316.3,0.142728
1188.2,1549,50271.1,0.144812
349.7,392,58464.1,0.145854
1056.9,1360,50930.1,0.146896
126.1,220,37564,0.147937
1921.4,2481,50754.1,0.148979
1914.9,2393,52442.5,0.151063
1952.6,2468,51849.9,0.151063
310.7,397,51289.8,0.154188
1320.8,1701,50887.7,0.154188
2155.4,2716,52008.9,0.15523
258.7,411,41251,0.15523
1907.1,2451,50992.9,0.15523
1151.8,1436,52565.7,0.156272
202.8,396,33562.4,0.156272
228.8,394,38057.4,0.156272
292.5,384,49920,0.160439
1111.5,1420,51298.1,0.160439
1944.8,2476,51475.9,0.161481
370.5,598,40603.8,0.162523
331.5,517,42021.6,0.162523
2113.8,2724,50855.4,0.163565
1734.2,2125,53483.5,0.180234
206.7,357,37944.8,0.181275
2061.8,2717,49732.1,0.182317
1194.7,1505,52023.8,0.183359
1804.4,2368,49938,0.183359
205.4,304,44279.9,0.185443
252.2,468,35316.6,0.185443
1232.4,1525,52961.7,0.186484
287.3,430,43787.2,0.186484
323.7,516,41112.4,0.188568
245.7,359,44852.9,0.18961
15197,18673,53336.4,0.18961
1222,1536,52138.7,0.191694
1940.9,2453,51854.4,0.194819
1069.9,1361,51518.7,0.195861
1216.8,1585,50311.8,0.196903
1901.9,2504,49777.5,0.196903
321.1,436,48265.2,0.198986
2017.6,2545,51955,0.198986
286,482,38886.5,0.202112
325,504,42260.3,0.202112
1990.3,2604,50090.8,0.203153
1157,1492,50821.1,0.205237
1969.5,2624,49189.5,0.206279
1732.9,2305,49270,0.208363
1905.8,2424,51525.8,0.209404
1145.3,1445,51943.5,0.209404
2082.6,2630,51895.5,0.209404
1102.4,1477,48914.6,0.211488
1903.2,2440,51118.1,0.213572
195,379,33719.1,0.214613
1922.7,2417,52133.2,0.216697
228.8,381,39356,0.217739
256.1,392,42815.7,0.217739
6220.5,7316,55722.6,0.218781
1114.1,1464,49872.7,0.219822
3694.6,2488,97318.9,0.220864
2098.2,2648,51928.9,0.220864
139.1,292,31219.4,0.225032
111.8,301,24341.9,0.226073
202.8,394,33732.7,0.227115
219.7,387,37204.8,0.228157
2077.4,2512,54197.6,0.231282
1075.1,1460,48258.7,0.232324
2009.8,2456,53629.6,0.233366
1021.8,1319,50769.3,0.234408
273,495,36144.1,0.23545
308.1,425,47509.7,0.236492
2008.5,2649,49690.1,0.238575
1092,1393,51375,0.243784
215.8,425,33276.9,0.243784
275.6,444,40679.6,0.243784
1935.7,2553,49689.8,0.243784
1730.3,2165,52377.3,0.243784
188.5,276,44759.2,0.244826
406.9,585,45583.9,0.245868
1770.6,2264,51253.6,0.245868
195,352,36305.5,0.24691
258.7,357,47490.6,0.248993
240.5,384,41045.3,0.254202
300.3,420,46858.2,0.254202
471.9,676,45749.2,0.254202
1293.5,1669,50791.4,0.255244
2134.6,2681,52179.5,0.256286
1232.4,1584,50989,0.256286
1172.6,1551,49547.1,0.257328
113.1,256,28953.6,0.25837
270.4,436,40644.3,0.25837
812.5,1088,48941.2,0.259411
1710.8,2237,50120.2,0.259411
994.5,1266,51481.5,0.260453
292.5,421,45532.7,0.261495
308.1,441,45786,0.261495
2264.6,2889,51371.7,0.262537
1198.6,1460,53802.4,0.262537
1137.5,1510,49369,0.263579
187.2,352,34853.2,0.26462
1960.4,2464,52141.5,0.265662
1943.5,2532,50303.8,0.269829
885.3,1174,49420,0.272955
278.2,448,40696.7,0.272955
1106.3,1444,50209.5,0.275039
253.5,378,43950.7,0.275039
1773.2,2328,49917.7,0.277122
1155.7,1538,49245.7,0.280248
3822,4800,52183,0.281289
1956.5,2544,50401.4,0.282331
266.5,444,39336.4,0.283373
2063.1,2668,50677.4,0.284415
1797.9,2393,49238.3,0.289624
1755,2233,51507.2,0.291708
270.4,485,36538,0.291708
193.7,341,37226.8,0.291708
1786.2,2260,51796.6,0.292749
236.6,419,37006.7,0.296917
1790.1,2389,49106.7,0.297958
253.5,330,50343.6,0.300042
1134.9,1471,50562.1,0.301084
267.8,401,43766.9,0.302126
1705.6,2068,54051.4,0.304209
1809.6,2386,49704.1,0.304209
1285.7,1636,51503.4,0.305251
291.2,501,38092,0.305251
1173.9,1476,52122.4,0.306293
244.4,416,38502.4,0.307335
279.5,493,37154.8,0.307335
215.8,393,35986.4,0.308377
273,400,44728.3,0.309418
1327.3,1660,52401.2,0.309418
1809.6,2310,51339.4,0.31046
270.4,372,47636.9,0.312544
1927.9,2352,53718.9,0.312544
1808.3,2399,49399.2,0.312544
1781,2235,52223.5,0.312544
156,256,39936,0.313586
1060.8,1369,50782,0.314627
1801.8,2277,51858.9,0.317753
1207.7,1492,53048.1,0.318795
1938.3,2564,49543.1,0.318795
2077.4,2554,53306.4,0.320878
165.1,225,48088.9,0.320878
313.3,441,46558.8,0.324004
265.2,404,43020.2,0.324004
1228.5,1572,51215.6,0.325046
1348.1,1649,53577.4,0.325046
266.5,444,39336.4,0.326087
2152.8,2694,52370.4,0.330255
1866.8,2408,50806.7,0.332338
1108.9,1402,51835.1,0.332338
1303.9,1559,54812.3,0.334422
2030.6,2501,53209.7,0.334422
1134.9,1412,52674.8,0.339631
1199.9,1592,49394.9,0.342756
1946.1,2434,52399.2,0.343798
2005.9,2506,52457.6,0.345882
2073.5,2633,51609.9,0.345882
1164.8,1544,49440.6,0.346924
364,582,40988.2,0.346924
2020.2,2609,50745.8,0.346924
1240.2,1541,52743.5,0.349007
253.5,437,38016.9,0.350049
490.1,647,49643.3,0.351091
1108.9,1465,49606.1,0.352133
1870.7,2412,50828.4,0.354216
224.9,358,41170.5,0.357342
254.8,413,40432.4,0.357342
327.6,419,51240.1,0.358384
1814.8,2309,51509.2,0.360467
1688.7,2117,52277.1,0.361509
1890.2,2368,52312.6,0.366718
1069.9,1319,53159.2,0.368802
1864.2,2312,52842.7,0.369844
135.2,268,33061.4,0.370885
1245.4,1694,48180.9,0.376094
260,341,49968.8,0.376094
289.9,400,47497.2,0.378178
1283.1,1573,53457.9,0.378178
772.2,1024,49420.8,0.380262
440.7,580,49796.1,0.381303
1060.8,1364,50968.2,0.382345
124.8,280,29210.3,0.383387
1761.5,2291,50389.2,0.384429
2059.2,2500,53980.7,0.387554
1046.5,1389,49376.1,0.388596
345.8,496,45690.2,0.39068
1896.7,2372,52403.9,0.39068
113.1,251,29530.4,0.392763
1069.9,1414,49587.7,0.393805
260,381,44722.7,0.395889
196.3,364,35342.6,0.396931
1210.3,1524,52046.1,0.396931
1621.1,2097,50663,0.396931
2358.2,2848,54265.1,0.399014
1054.3,1301,53108.8,0.399014
1868.1,2345,52208,0.400056
304.2,493,40438.2,0.40214
300.3,433,45451.4,0.40214
1214.2,1489,53441.1,0.403182
1729,2213,51202.8,0.404223
1956.5,2513,51023.1,0.405265
1682.2,2151,51252.8,0.406307
157.3,279,36949.1,0.406307
1181.7,1529,50650,0.407349
1874.6,2364,51968.6,0.4136
1987.7,2500,52106.4,0.4136
1216.8,1517,52567,0.418809
1163.5,1473,51765.9,0.419851
313.3,456,45027.3,0.422976
2052.7,2584,52061,0.424018
279.5,380,48203.5,0.424018
2028,2533,52470.2,0.424018
292.5,493,38882.9,0.429227
334.1,469,46685.7,0.429227
1060.8,1309,53109.7,0.434436
1028.3,1385,48657.5,0.435478
1957.8,2449,52391.3,0.435478
217.1,374,38042.4,0.435478
231.4,337,45000.1,0.437561
205.4,378,35611.4,0.439645
265.2,476,36512.9,0.443812
2056.6,2640,51053.5,0.445896
163.8,285,37666,0.446938
162.5,334,31885,0.446938
390,481,53137.3,0.450063
234,405,37865.2,0.450063
899.6,1208,48804.8,0.450063
1060.8,1360,51118.1,0.452147
1951.3,2575,49662.3,0.453189
204.1,336,39809.2,0.457356
266.5,400,43663.4,0.458398
284.7,409,45618.8,0.459439
2182.7,2865,49928.6,0.461523
1673.1,1853,59173.4,0.462565
1909.7,2456,50958.5,0.46569
951.6,1253,49771.8,0.467774
110.5,297,24382.9,0.470899
1762.8,2305,50120.1,0.470899
260,420,40569.9,0.471941
1972.1,2621,49310.8,0.475067
1173.9,1576,48815.2,0.476108
120.9,281,28196.8,0.47715
1532.7,1951,51484.9,0.478192
379.6,492,50564,0.480276
343.2,520,43253.8,0.481317
223.6,357,41047.2,0.482359
256.1,410,40936,0.483401
279.5,407,45005.7,0.483401
1758.9,2272,50735.6,0.484443
308.1,468,43144.5,0.484443
262.6,388,44355,0.485485
1745.9,2184,52389.8,0.485485
1894.1,2389,51959.7,0.485485
318.5,421,49580.1,0.486527
239.2,417,37592.8,0.487568
332.8,474,46013.5,0.487568
247,385,42045.2,0.489652
1734.2,2249,50534.7,0.489652
1097.2,1368,52562.9,0.492777
1184.3,1561,49720.9,0.493819
313.3,416,49356.8,0.497986
1765.4,2165,53439.8,0.501112
274.3,461,38994.6,0.502154
1717.3,2177,51697.3,0.504237
1973.4,2460,52572.7,0.506321
1120.6,1529,48031.2,0.508405
1049.1,1359,50591.5,0.509446
1537.9,2009,50168.1,0.509446
314.6,452,45614.2,0.512572
2037.1,2711,49245.1,0.515697
1080.3,1304,54293.4,0.516739
127.4,270,30923.3,0.518823
1170,1592,48164,0.519865
1177.8,1476,52295.6,0.521948
182,332,35926.4,0.521948
1050.4,1415,48649.5,0.524032
260,416,40960,0.525074
434.2,475,59906.8,0.526115
1864.2,2309,52911.3,0.527157
1756.3,2215,51964.3,0.527157
442,609,47564.7,0.528199
189.8,412,30191.1,0.528199
92.3,252,24003.9,0.531325
195,329,38843.5,0.532366
2090.4,2593,52833.2,0.532366
261.3,356,48102.7,0.53445
226.2,349,42476.3,0.53445
248.3,364,44704.9,0.537575
232.7,385,39611,0.538617
1658.8,2128,51086.1,0.542784
2054,2605,51674.1,0.54591
5480.8,6769,53063.9,0.546952
257.4,389,43364.9,0.547993
204.1,311,43009.3,0.552161
241.8,362,43775.1,0.553203
1058.2,1349,51408.6,0.554244
1246.7,1580,51711.2,0.555286
1055.6,1421,48683.9,0.559453
237.9,401,38880.3,0.565704
221,381,38014.3,0.565704
231.4,377,40225.5,0.566746
1253.2,1588,51719,0.566746
110.5,215,33682.5,0.56883
11264.5,13687,53936.6,0.570913
124.8,309,26468.9,0.572997
211.9,392,35426.2,0.576122
1795.3,2304,51066.3,0.576122
292.5,436,43966.2,0.576122
1966.9,2520,51151.9,0.58029
1153.1,1461,51724.6,0.581331
1198.6,1517,51780.8,0.584457
1827.8,2443,49032.6,0.584457
1067.3,1400,49961.8,0.588624
321.1,489,43034,0.588624
319.8,460,45561.8,0.588624
165.1,304,35592.1,0.589666
1976,2587,50057.6,0.59175
1108.9,1404,51761.3,0.593833
317.2,449,46298.5,0.598001
1604.2,2076,50642,0.598001
174.2,275,41514.1,0.600084
1705.6,2221,50327.9,0.604251
928.2,1257,48393.4,0.605293
1796.6,2285,51528.2,0.605293
217.1,396,35929,0.607377
1882.4,2389,51638.7,0.613628
117,213,35998.6,0.613628
1883.7,2376,51957.1,0.61467
1891.5,2405,51543.2,0.616753
1947.4,2629,48545,0.617795
1084.2,1397,50861.9,0.617795
1142.7,1337,56012,0.618837
1123.2,1499,49106.1,0.619879
995.8,1240,52629.6,0.62092
1714.7,2145,52389.1,0.624046
100.1,238,27563.7,0.626129
2015,2518,52444.4,0.627171
1051.7,1437,47964,0.627171
102.7,227,29650,0.628213
263.9,440,39306.7,0.630297
202.8,375,35441.9,0.630297
172.9,280,40468.5,0.63238
738.4,928,52146.3,0.636548
335.4,489,44950.5,0.637589
1947.4,2436,52391.1,0.640715
266.5,437,39966.5,0.642798
276.9,368,49312.3,0.64384
191.1,337,37163,0.64384
1086.8,1452,49052.7,0.64384
360.1,433,54502.3,0.645924
1300,1756,48517.5,0.646966
162.5,224,47542.9,0.648008
1645.8,2129,50661.9,0.650091
187.2,328,37403.5,0.652175
309.4,468,43326.6,0.654258
566.8,709,52391.8,0.660509
271.7,432,41217.9,0.660509
882.7,1161,49826.6,0.664676
117,258,29719.8,0.664676
299,485,40402.6,0.667802
228.8,441,34001.4,0.667802
1120.6,1433,51248.9,0.668844
1168.7,1540,49735,0.670927
318.5,525,39758.5,0.675095
1994.2,2516,51944.3,0.677178
1862.9,2432,50200.2,0.677178
1836.9,2339,51467.8,0.681346
893.1,1122,52166,0.683429
1862.9,2264,53925.4,0.687596
1010.1,1300,50921.5,0.687596
202.8,322,41275.5,0.687596
1223.3,1597,50200.5,0.688638
265.2,409,42494.2,0.690722
362.7,433,54895.9,0.696973
1158.3,1460,51993.4,0.699056
1063.4,1405,49602.1,0.700098
700.7,916,50132.2,0.700098
326.3,476,44925.2,0.70114
1153.1,1428,52919.9,0.703224
1899.3,2437,51076.1,0.705307
227.5,409,36453.4,0.706349
1764.1,2229,51867.2,0.708433
1859,2425,50239.8,0.709474
1969.5,2457,52532.8,0.711558
1193.4,1513,51692.4,0.713642
228.8,396,37865.2,0.714684
110.5,272,26624,0.717809
1053,1392,49575.7,0.717809
241.8,401,39517.7,0.718851
1968.2,2560,50385.9,0.719893
1972.1,2448,52795.6,0.720934
1133.6,1367,54346.5,0.725102
2161.9,2776,51038.3,0.727185
1138.8,1453,51364.3,0.727185
283.4,400,46432.3,0.729269
351,464,49575.7,0.731353
2125.5,2741,50819.7,0.732394
1123.2,1473,49972.9,0.732394
1873.3,2352,52197.5,0.734478
339.3,469,47412.3,0.734478
219.7,337,42724.8,0.737603
386.1,505,50105.8,0.740729
269.1,380,46409.8,0.74698
211.9,364,38151.3,0.749063
314.6,477,43223.5,0.751147
1995.5,2488,52563.1,0.752189
221,344,42103.1,0.755314
1796.6,2314,50882.4,0.756356
223.6,425,34479.6,0.756356
1259.7,1624,50834.8,0.757398
1045.2,1381,49600.5,0.760523
1131,1427,51942,0.762607
258.7,488,34742.1,0.762607
1120.6,1367,53723.2,0.763649
2152.8,2621,53829,0.764691
239.2,327,47939.5,0.765732
284.7,425,43901.4,0.765732
362.7,469,50682.1,0.765732
1823.9,2408,49639.2,0.7699
1963,2568,50096.2,0.771983
1965.6,2525,51016.9,0.774067
291.2,504,37865.2,0.775109
837.2,1072,51181.7,0.77615
1193.4,1538,50852.2,0.78136
1957.8,2514,51036.7,0.782401
2018.9,2621,50481,0.783443
1712.1,2237,50158.3,0.783443
279.5,421,43509.1,0.784485
219.7,371,38809.3,0.786569
1245.4,1576,51788.4,0.78761
1261,1604,51521.8,0.78761
553.8,761,47692.3,0.791778
1846,2317,52213.8,0.794903
356.2,525,44464.6,0.795945
235.3,341,45221.8,0.798029
2007.2,2590,50789.1,0.800112
1769.3,2240,51764.7,0.800112
1154.4,1548,48872.6,0.800112
1934.4,2512,50466.9,0.801154
182,336,35498.7,0.802196
287.3,473,39806.5,0.802196
274.3,413,43526.7,0.803238
1125.8,1465,50362.1,0.804279
871,1096,52082,0.806363
92.3,265,22826.3,0.807405
105.3,248,27826.4,0.807405
1054.3,1401,49318.1,0.808447
122.2,276,29016.3,0.81053
1090.7,1464,48825.2,0.81053
393.9,604,42739.5,0.812614
1856.4,2247,54143.8,0.813656
1662.7,2132,51110.1,0.815739
283.4,473,39266.2,0.816781
176.8,325,35651.6,0.817823
1891.5,2309,53686.2,0.818865
221,392,36947.6,0.818865
1183,1504,51548.6,0.820948
1127.1,1456,50731.9,0.82199
882.7,1184,48858.6,0.82199
231.4,408,37169.2,0.82199
222.3,352,41388.2,0.823032
127.4,296,28207,0.829283
1946.1,2589,49262.1,0.829283
349.7,449,51042.2,0.829283
349.7,473,48452.3,0.829283
113.1,217,34157.2,0.832408
149.5,297,32988.7,0.832408
196.3,376,34214.7,0.832408
208,371,36742.6,0.834492
310.7,464,43883.7,0.836576
1019.2,1301,51340.7,0.836576
1894.1,2403,51657,0.838659
101.4,224,29666.7,0.839701
326.3,425,50316.2,0.839701
253.5,400,41533.4,0.840743
2011.1,2604,50614.2,0.841785
1172.6,1492,51506.4,0.841785
1201.2,1528,51519.5,0.845952
353.6,533,43477.5,0.846994
677.3,889,49929.7,0.850119
282.1,384,48145.1,0.850119
1110.2,1432,50808.7,0.852203
1171.3,1525,50335.9,0.854286
266.5,409,42702.6,0.855328
1973.4,2605,49646.3,0.858454
435.5,620,46033.8,0.859496
1181.7,1524,50816.2,0.859496
1779.7,2215,52656.6,0.860537
984.1,1300,49610.8,0.861579
1145.3,1475,50887,0.861579
2171,2630,54098.4,0.862621
1211.6,1537,51661.3,0.863663
101.4,236,28158.3,0.865746
1935.7,2345,54097.2,0.869914
309.4,457,44369.4,0.870955
293.8,422,45626.7,0.876164
1144,1495,50149.3,0.877206
2011.1,2603,50633.7,0.878248
1010.1,1400,47284.2,0.87929
215.8,357,39615.3,0.881374
1953.9,2480,51633.4,0.883457
2083.9,2716,50283.7,0.884499
1649.7,2096,51581.5,0.885541
1079,1389,50909.5,0.886583
167.7,381,28846.2,0.887624
1043.9,1365,50119.4,0.887624
2095.6,2629,52239.3,0.888666
271.7,473,37645.1,0.889708
322.4,485,43564.6,0.889708
100.1,222,29550.2,0.889708
2121.6,2693,51630.6,0.89075
378.3,520,47677.4,0.89075
2111.2,2520,54904.6,0.891792
1830.4,2385,50296.5,0.891792
367.9,517,46635.8,0.892833
2007.2,2580,50986,0.892833
1827.8,2269,52792.7,0.892833
1781,2196,53151,0.894917
1116.7,1428,51249.3,0.894917
340.6,524,42598.4,0.894917
128.7,325,25952.3,0.901168
1829.1,2321,51646.7,0.901168
352.3,512,45094.4,0.905335
1049.1,1352,50853.4,0.907419
1216.8,1625,49073.4,0.910544
1241.5,1549,52526.1,0.911586
1755,2288,50269.1,0.911586
1237.6,1624,49942.9,0.911586
358.8,553,42521.4,0.91367
1818.7,2299,51844.4,0.915753
1740.7,2276,50122.4,0.916795
241.8,389,40736.8,0.917837
1998.1,2529,51778.4,0.922004
1077.7,1364,51780.2,0.924088
1077.7,1397,50557,0.92513
318.5,446,46800.9,0.927213
1869.4,2421,50604.3,0.933464
180.7,256,46259.2,0.934506
312,429,47662.5,0.93659
304.2,452,44106.3,0.937631
273,456,39235.4,0.938673
1249.3,1623,50446.2,0.940757
1212.9,1572,50565.3,0.941799
826.8,1078,50264.5,0.944924
245.7,380,42374.2,0.945966
1112.8,1466,49746.6,0.945966
1040,1380,49389.4,0.951175
1862.9,2321,52601,0.953259
1849.9,2321,52234,0.956384
191.1,352,35579.3,0.956384
1960.4,2448,52482.3,0.960551
278.2,396,46040.7,0.960551
1259.7,1677,49228.2,0.96576
1872,2456,49952.5,0.96576
1748.5,2292,49995.5,0.966802
1966.9,2597,49635.3,0.968886
321.1,490,42946.1,0.970969
287.3,471,39975.6,0.974095
257.4,489,34496.9,0.976178
1147.9,1509,49853.4,0.976178
197.6,381,33989.3,0.976178
1779.7,2262,51562.5,0.980346
162.5,313,34024.3,0.980346
1103.7,1493,48447.5,0.984513
267.8,390,45001.4,0.986597
357.5,479,48912.6,0.989722
1175.2,1549,49721,0.992848
332.8,488,44693.4,0.995973
1333.8,1612,54225.8,0.998057
2004.6,2521,52111.6,0.998057
1947.4,2441,52283.8,0.999098
193.7,293,43325.3,0.999098
481,711,44335.9,1.00327
1184.3,1531,50695.2,1.00327
209.3,301,45570.4,1.00743
263.9,353,48994.2,1.00743
1944.8,2488,51227.7,1.01264
232.7,397,38413.7,1.01264
106.6,254,27504.5,1.01473
248.3,421,38652.2,1.01681
361.4,537,44105.6,1.01785
338,502,44125.8,1.01889
1796.6,2333,50468.1,1.02098
1995.5,2497,52373.7,1.02098
1522.3,2093,47666.2,1.02202
1229.8,1472,54752.8,1.0241
1790.1,2364,49626.1,1.02723
2048.8,2569,52265.5,1.0366
401.7,564,46677,1.03765
313.3,476,43135.4,1.04077
1963,2509,51274.3,1.04285
209.3,321,42731.1,1.0439
150.8,269,36739.1,1.04598
1868.1,2336,52409.2,1.04702
1807,2346,50478.9,1.04806
2021.5,2577,51409,1.04806
1172.6,1521,50524.3,1.04911
971.1,1305,48767.8,1.04911
1691.3,2065,53676,1.05015
360.1,417,56593.6,1.05015
201.5,344,38388.1,1.05119
292.5,437,43865.6,1.05119
860.6,1050,53714.6,1.05223
1877.2,2452,50173,1.05536
299,465,42140.4,1.05744
1146.6,1505,49929.3,1.05744
1744.6,2300,49710.5,1.05952
196.3,373,34489.9,1.06161
110.5,264,27430.8,1.06369
276.9,441,41149.5,1.06682
1987.7,2400,54277.5,1.0689
319.8,429,48854.1,1.07098
1827.8,2240,53476.2,1.07098
991.9,1307,49736.2,1.07098
2178.8,2672,53439.3,1.07411
1826.5,2224,53822.6,1.07723
1847.3,2390,50654.7,1.08244
365.3,557,42980.8,1.08453
296.4,437,44450.5,1.08765
301.6,440,44921.9,1.08869
236.6,341,45471.6,1.0939
1097.2,1481,48552.4,1.0939
258.7,426,39798.5,1.09807
1310.4,1640,52364.9,1.10641
1082.9,1367,51915.8,1.11161
1630.2,2124,50299.8,1.11266
1209,1592,49769.5,1.1137
274.3,445,40396.7,1.11474
1911,2495,50196.1,1.11474
270.4,404,43863.7,1.11682
114.4,269,27871.1,1.11891
1761.5,2248,51353.1,1.12099
1810.9,2312,51331.8,1.12203
1228.5,1717,46890.5,1.12307
258.7,337,50309.1,1.12412
275.6,444,40679.6,1.12516
1090.7,1418,50409.1,1.12724
1102.4,1504,48036.5,1.12724
1147.9,1472,51106.5,1.12828
1874.6,2396,51274.5,1.12933
1807,2164,54724.4,1.12933
1114.1,1420,51418.1,1.13141
2037.1,2704,49372.6,1.13349
1692.6,2187,50720.7,1.13453
322.4,485,43564.6,1.13558
258.7,385,44036.8,1.13662
1250.6,1573,52103.8,1.1387
1852.5,2341,51860.5,1.14078
1999.4,2549,51405.5,1.14183
275.6,453,39871.4,1.14287
1067.3,1432,48845.4,1.14391
117,221,34695.5,1.14599
1774.5,2196,52957,1.14704
1159.6,1638,46395.3,1.15433
1645.8,2216,48672.9,1.1585
1995.5,2582,50649.5,1.1585
291.2,456,41851.1,1.1585
235.3,376,41012.3,1.15954
1688.7,2205,50190.8,1.16058
1827.8,2150,55714.7,1.16162
1649.7,2116,51093.9,1.16266
1840.8,2413,49995.3,1.16266
210.6,359,38445.4,1.1637
317.2,462,44995.7,1.16475
1849.9,2273,53337,1.16579
288.6,464,40762.3,1.16683
1844.7,2316,52199.6,1.16787
1127.1,1432,51582.1,1.16891
297.7,502,38864.7,1.16996
2016.3,2577,51276.8,1.171
369.2,564,42900.5,1.17308
122.2,293,27332.8,1.17308
2109.9,2785,49649.7,1.17308
1765.4,2286,50611.2,1.17516
2087.8,2577,53095.1,1.17516
1129.7,1451,51024.1,1.17829
988,1248,51882.7,1.17933
327.6,481,44635.3,1.18142
295.1,409,47285.3,1.18142
1154.4,1458,51889.4,1.1835
1190.8,1588,49143.7,1.1835
2061.8,2560,52782.1,1.18558
263.9,445,38865.1,1.18767
1886.3,2528,48900.5,1.18975
2039.7,2569,52033.4,1.18975
2021.5,2545,52055.4,1.18975
275.6,427,42299.1,1.19079
219.7,389,37013.5,1.196
1198.6,1597,49186.9,1.196
297.7,418,46674.8,1.196
581.1,816,46670.3,1.19704
180.7,331,35777.5,1.19704
1176.5,1524,50592.6,1.19808
1129.7,1459,50744.4,1.20329
1868.1,2340,52319.6,1.20434
1102.4,1345,53715.2,1.20746
1131,1541,48099.4,1.2085
120.9,264,30012.5,1.21163
1172.6,1501,51197.5,1.21371
141.7,292,31802.9,1.21371
2139.8,2716,51632.5,1.21475
2008.5,2623,50182.6,1.2158
327.6,493,43548.9,1.2158
2200.9,2872,50222.2,1.21788
291.2,470,40604.4,1.21892
2099.5,2634,52237.2,1.21892
297.7,500,39020.1,1.221
1869.4,2385,51368.1,1.221
331.5,488,44518.8,1.22309
379.6,529,47027.3,1.22309
1140.1,1441,51851.2,1.22413
1106.3,1468,49388.6,1.22934
683.8,881,50866.6,1.23455
2031.9,2588,51453.9,1.23455
128.7,249,33873.4,1.23767
1612,2081,50766,1.23872
403,472,55955.5,1.24184
114.4,217,34549.9,1.24392
1201.2,1629,48325.3,1.24705
185.9,348,35009,1.24809
946.4,1229,50466.5,1.25018
1223.3,1434,55906.7,1.25018
313.3,465,44155.8,1.25122
1834.3,2365,50829.9,1.2533
2022.8,2573,51522,1.25643
231.4,412,36808.3,1.25747
2007.2,2557,51444.6,1.25747
148.2,252,38541.4,1.25851
213.2,429,32569.4,1.26164
1909.7,2468,50710.7,1.26476
1868.1,2442,50134.2,1.2658
300.3,453,43444.7,1.26789
1114.1,1480,49333.6,1.26893
226.2,345,42968.8,1.27101
1326,1705,50968.2,1.27101
1848.6,2397,50542.3,1.27205
204.1,371,36053.6,1.2731
1964.3,2495,51596.1,1.27414
167.7,348,31581.6,1.27414
148.2,308,31533.9,1.27622
1987.7,2461,52932.1,1.27726
1996.8,2561,51098.1,1.27726
1155.7,1488,50900.5,1.27726
