"HiRes SSC-A","HiRes SSC-H","HiRes SSC-W","Time"
170.3,289,38618.6,0.0752729
585,801,47863.4,0.0763041
1409.2,1892,48812.5,0.0783664
1254.5,1628,50500.6,0.0804286
431.6,620,45621.5,0.0804286
188.5,261,47331.6,0.0814598
1380.6,1826,49550.4,0.0814598
2172.3,2649,53742.5,0.0824909
159.9,320,32747.5,0.083522
248.3,441,36899.3,0.0845532
1991.6,2570,50786.6,0.0876466
521.3,430,79451,0.09074
2158,2764,51167.4,0.0917711
284.7,441,42308.6,0.0917711
2187.9,2799,51227.7,0.0948645
1426.1,1869,50005.8,0.0948645
300.3,438,44932.6,0.0979579
1504.1,2007,49114.4,0.0989891
231.4,456,33256.6,0.0989891
2251.6,2960,49851.6,0.10002
2187.9,2745,52235.4,0.101051
2321.8,2916,52181.6,0.102082
2356.9,2945,52448.8,0.102082
2306.2,2887,52351.6,0.104145
2194.4,2760,52105.9,0.105176
113.1,268,27657.2,0.106207
702,488,94275.2,0.107238
187.2,291,42159.2,0.108269
139.1,299,30488.5,0.108269
1250.6,1545,53048.1,0.1093
397.8,530,49189.1,0.110332
2306.2,2985,50632.9,0.112394
1372.8,1749,51439.6,0.112394
2644.2,3469,49954,0.113425
273,514,34808,0.113425
2449.2,3248,49418.3,0.114456
2167.1,2757,51513.6,0.115487
221,341,42473.5,0.120643
192.4,269,46874.1,0.120643
373.1,560,43663.4,0.121674
374.4,473,51874.6,0.122705
2104.7,2728,50562.2,0.124767
1305.2,1669,51250.8,0.124767
263.9,400,43237.4,0.125799
243.1,402,39631.3,0.127861
2154.1,2676,52754.5,0.127861
118.3,294,26370.4,0.127861
2142.4,2633,53324.8,0.128892
132.6,250,34760.3,0.128892
1873.3,2413,50878,0.129923
2349.1,2988,51523,0.129923
2145,2816,49920,0.130954
2167.1,2756,51532.3,0.133017
331.5,458,47434.9,0.133017
2553.2,3276,51076.5,0.135079
325,504,42260.3,0.135079
1514.5,1920,51694.9,0.135079
2177.5,2861,49879.3,0.140235
1262.3,1537,53823.1,0.141266
1255.8,1557,52858.1,0.142297
2310.1,2961,51129.6,0.143328
315.9,356,58154,0.143328
309.4,477,42509.1,0.144359
130,250,34078.7,0.150546
2169.7,2913,48813.4,0.151577
2247.7,2838,51904.6,0.151577
1383.2,1753,51711,0.152608
2122.9,2747,50646.7,0.152608
425.1,535,52073.6,0.15467
92.3,212,28532.9,0.156733
2271.1,2911,51129.8,0.156733
2208.7,2812,51475.6,0.159826
1368.9,1835,48889.5,0.160857
146.9,284,33898.7,0.161888
1394.9,1792,51013.5,0.164982
1315.6,1704,50598.1,0.164982
330.2,481,44989.6,0.166013
2489.5,3084,52902.7,0.166013
1336.4,1696,51640.5,0.166013
1952.6,2500,51186.2,0.169106
374.4,566,43351,0.169106
361.4,510,46440.6,0.170137
124.8,292,28009.9,0.171169
310.7,476,42777.4,0.171169
218.4,378,37865.2,0.1722
2086.5,2656,51483.8,0.175293
2145,2661,52827.8,0.177355
2372.5,3084,50416.4,0.178387
356.2,553,42213.2,0.179418
399.1,549,47641.9,0.179418
1311.7,1758,48898.5,0.18148
2545.4,3229,51661.6,0.18148
1410.5,1804,51240.9,0.184573
1418.3,1676,55459.2,0.185605
2238.6,2817,52079.8,0.187667
2082.6,2664,51233.2,0.187667
452.4,576,51473.1,0.187667
1453.4,1792,53152.9,0.191791
837.2,741,74044.2,0.192822
135.2,300,29534.9,0.197978
111.8,210,34890.1,0.199009
1294.8,1651,51396.7,0.199009
278.2,438,41625.8,0.20004
1396.2,1797,50919,0.20004
442,577,50202.6,0.202103
1367.6,1795,49931.5,0.202103
330.2,464,46637.9,0.203134
2086.5,2625,52091.8,0.203134
2360.8,2869,53927.3,0.204165
1306.5,1744,49095.6,0.204165
388.7,589,43249.3,0.204165
1506.7,1230,80278.9,0.206227
2429.7,3152,50518,0.209321
1522.3,1996,49982.7,0.209321
478.4,681,46038.8,0.210352
80.6,238,22194.1,0.210352
344.5,456,49511.3,0.211383
165.1,249,43453.8,0.211383
2095.6,2661,51611.1,0.214476
2333.5,2929,52211.8,0.218601
318.5,449,46488.2,0.220663
2325.7,2664,57213.6,0.220663
2184,2825,50665.7,0.222725
1306.5,1721,49751.8,0.225819
365.3,515,46486,0.229943
130,276,30868.4,0.230975
1437.8,1805,52203.7,0.230975
1553.5,1941,52452.4,0.232006
2306.2,2929,51600.9,0.233037
408.2,532,50285.3,0.23613
1540.5,1981,50963.3,0.23613
2093,2645,51858.9,0.23613
1370.2,1705,52667.1,0.23613
106.6,224,31188.1,0.237161
2351.7,3015,51118.1,0.237161
2241.2,2836,51791,0.239224
1340.3,1693,51883,0.240255
1254.5,1572,52299.6,0.241286
1401.4,1872,49061,0.243348
339.3,448,49634.7,0.243348
256.1,408,41136.7,0.244379
396.5,552,47074.3,0.246442
2397.2,3042,51644.6,0.248504
2022.8,2581,51362.3,0.248504
2265.9,2873,51687.4,0.249535
2083.9,2581,52913.8,0.250566
1375.4,1744,51684.8,0.252628
2095.6,2665,51533.7,0.254691
2156.7,2805,50389.1,0.254691
258.7,377,44971.3,0.255722
1509.3,2024,48870.3,0.257784
361.4,587,40348.7,0.261909
377,517,47789.3,0.266033
2158,2740,51615.6,0.268095
431.6,593,47698.7,0.268095
399.1,630,41516.5,0.269127
426.4,676,41338.1,0.270158
2238.6,2814,52135.4,0.273251
310.7,468,43508.6,0.276345
421.2,671,41138.2,0.277376
2330.9,2874,53151.7,0.278407
256.1,417,40248.8,0.278407
215.8,338,41842.2,0.283562
1133.6,1505,49363.2,0.285625
1310.4,1613,53241.4,0.286656
1612,2025,52169.9,0.286656
1259.7,1577,52349.8,0.287687
449.8,604,48804.8,0.292843
2307.5,2897,52200.3,0.295936
289.9,535,35511.9,0.295936
2207.4,2776,52112.5,0.297998
335.4,456,48203.5,0.302123
2255.5,2909,50813.5,0.305216
2083.9,2580,52934.3,0.307279
2237.3,2945,49787.3,0.30831
2054,2700,49855.9,0.30831
2390.7,2944,53219.1,0.309341
520,448,76068.6,0.310372
314.6,464,44434.5,0.311403
106.6,249,28056.8,0.312434
2176.2,2779,51320.4,0.313465
2437.5,3184,50170.9,0.315528
127.4,305,27374.7,0.316559
258.7,360,47094.9,0.31759
1341.6,1721,51088.4,0.31759
1459.9,1833,52196.4,0.318621
357.5,508,46120.3,0.322746
170.3,257,43427.2,0.324808
1154.4,1493,50673,0.324808
275.6,401,45041.7,0.328932
362.7,501,47444.9,0.332026
2082.6,2757,49505,0.333057
107.9,253,27949.9,0.335119
2076.1,2589,52552.8,0.337182
315.9,419,49410.1,0.338213
413.4,564,48036.5,0.339244
2057.9,2607,51732.5,0.340275
2375.1,2904,53600,0.341306
2195.7,2865,50226,0.343368
210.6,388,35571.9,0.343368
315.9,464,44618.2,0.343368
1294.8,1704,49798.1,0.3444
1423.5,1852,50372.8,0.345431
2125.5,2634,52884.1,0.348524
1505.4,1962,50284.3,0.350586
135.2,253,35021.6,0.351617
204.1,378,35386,0.351617
2320.5,2910,52259.9,0.351617
1333.8,1634,53495.7,0.35368
1423.5,1884,49517.2,0.360898
1357.2,1804,49304.6,0.360898
332.8,504,43274.6,0.361929
275.6,452,39959.6,0.361929
288.6,449,42124,0.36296
1912.3,2509,49950,0.365022
453.7,636,46751.1,0.366053
2314,3004,50482.8,0.367084
179.4,288,40823.5,0.368116
1435.2,1768,53199.8,0.371209
101.4,249,26688.2,0.373271
193.7,305,41620.7,0.373271
253.5,497,33427.3,0.374302
1375.4,1852,48670.7,0.376365
114.4,209,35872.3,0.377396
1987.7,2612,49872.1,0.377396
2134.6,2809,49801.8,0.378427
187.2,332,36952.8,0.380489
2187.9,2677,53562.3,0.382552
165.1,308,35129.9,0.384614
1134.9,1480,50254.6,0.386676
124.8,248,32979.4,0.390801
1426.1,1829,51099.5,0.390801
321.1,524,40159.6,0.394925
1008.8,1348,49045,0.396987
209.3,404,33952.2,0.396987
282.1,433,42696.8,0.400081
2295.8,2836,53052.7,0.402143
1480.7,1965,49383.8,0.402143
2112.5,2720,50898.8,0.403174
1518.4,1960,50770.3,0.405237
206.7,430,31503,0.407299
340.6,528,42275.7,0.40833
351,485,47429.2,0.410392
188.5,340,36333.9,0.410392
1420.9,1844,50499,0.411423
410.8,561,47989.6,0.413486
1385.8,1704,53298,0.414517
2315.3,3039,49929.4,0.415548
148.2,257,37791.6,0.416579
2574,3260,51745.3,0.416579
106.6,229,30507.2,0.41761
2195.7,2788,51613.1,0.41761
2138.5,2712,51677.3,0.41761
185.9,361,33748.3,0.418641
2230.8,2803,52157.6,0.419672
300.3,505,38971.2,0.421735
231.4,413,36719.2,0.421735
198.9,278,46888.9,0.425859
157.3,289,35670.6,0.425859
432.9,568,49948.1,0.42689
188.5,353,34995.9,0.432046
468,560,54769.4,0.432046
2093,2697,50859,0.433077
1368.9,1711,52432.6,0.433077
2224.3,2852,51112.1,0.437202
399.1,524,49914.9,0.440295
2070.9,2556,53098,0.441326
2457,3224,49944.8,0.442357
2247.7,2991,49249.5,0.443389
1350.7,1769,50039.3,0.44442
2316.6,2844,53382.8,0.447513
1498.9,1932,50844.7,0.448544
2525.9,3160,52385.2,0.448544
2520.7,3172,52079.6,0.448544
334.1,510,42932.5,0.448544
2000.7,2557,51278,0.450607
313.3,512,40102.4,0.450607
361.4,572,41406.8,0.451638
2384.2,2897,53935.4,0.4537
2466.1,3070,52644.4,0.454731
2158,2761,51223,0.455762
345.8,500,45324.7,0.456793
2130.7,2758,50630,0.458856
399.1,545,47991.6,0.458856
780,944,54150.5,0.458856
2288,3021,49634.7,0.458856
2497.3,3072,53275.7,0.460918
288.6,428,44190.9,0.460918
453.7,608,48904.1,0.464011
2138.5,2628,53329,0.464011
237.9,417,37388.5,0.465042
2130.7,2716,51412.9,0.468136
110.5,252,28737,0.468136
1189.5,1476,52815.1,0.469167
1536.6,1856,54257.9,0.471229
1283.1,1692,49698.1,0.473292
2444,3041,52670.2,0.473292
308.1,389,51906.5,0.474323
1368.9,1717,52249.4,0.475354
145.6,228,41851.1,0.476385
2388.1,2993,52290.8,0.476385
266.5,421,41485.4,0.477416
2213.9,2796,51892,0.477416
401.7,584,45078.4,0.479478
405.6,591,44977,0.480509
209.3,320,42864.6,0.483603
2210,2713,53385.4,0.484634
341.9,548,40888.2,0.484634
1279.2,1619,51781.1,0.485665
226.2,353,41995,0.485665
2128.1,2580,54057,0.485665
149.5,268,36558.3,0.487727
154.7,280,36208.6,0.488759
352.3,529,43645.2,0.492883
375.7,600,41036.5,0.493914
1352,1699,52151.1,0.495977
1452.1,1823,52202.3,0.495977
2250.3,2833,52056.4,0.497008
2674.1,3381,51833.7,0.497008
144.3,280,33774.4,0.498039
312,433,47222.2,0.498039
2314,2912,52077.7,0.498039
344.5,496,45518.4,0.498039
338,473,46831.2,0.49907
336.7,387,57018,0.502163
254.8,394,42382.2,0.502163
94.9,233,26692.6,0.503194
299,469,41780.9,0.504226
1245.4,1660,49167.8,0.505257
348.4,460,49636.4,0.507319
1385.8,1765,51456,0.509381
105.3,228,30267.3,0.509381
124.8,314,26047.4,0.510412
431.6,645,43853.2,0.511444
149.5,265,36972.2,0.512475
410.8,620,43422.9,0.513506
267.8,431,40720.5,0.513506
2304.9,2888,52304,0.513506
200.2,356,36854.8,0.515568
166.4,337,32359.6,0.515568
100.1,208,31539.2,0.515568
374.4,500,49073.4,0.515568
391.3,580,44214.2,0.516599
1462.5,1933,49584.3,0.518661
313.3,461,44538.9,0.520724
1510.6,2094,47277.3,0.520724
2051.4,2607,51569.1,0.521755
357.5,490,47814.5,0.52588
418.6,532,51566.5,0.52588
393.9,598,43168.3,0.527942
1207.7,1537,51495,0.530004
379.6,492,50564,0.532066
1414.4,1788,51842.3,0.533097
1569.1,1992,51622.8,0.534129
1307.8,1689,50744.8,0.534129
131.3,265,32471.2,0.53516
2260.7,2776,53370.8,0.536191
2267.2,2768,53678.9,0.537222
3781.7,2858,86717.1,0.537222
2860,3605,51992.5,0.542378
1933.1,2401,52764.5,0.543409
1149.2,1481,50853.5,0.545471
1950,2504,51036.4,0.546502
1372.8,1744,51587.1,0.547533
2249,2840,51898.1,0.548564
1353.3,1759,50420.6,0.550627
453.7,636,46751.1,0.55372
1358.5,1728,51522.4,0.555782
369.2,494,48979.5,0.556814
2250.3,2801,52651.1,0.559907
183.3,329,36512.9,0.560938
102.7,237,28398.9,0.567125
2135.9,2713,51595.4,0.569187
351,505,45550.8,0.572281
2122.9,2652,52460.9,0.574343
2428.4,3089,51520.8,0.574343
422.5,621,44587.7,0.575374
323.7,532,39875.9,0.577436
1357.2,1775,50110.1,0.578467
3233.1,2080,101868,0.579499
196.3,281,45781.9,0.579499
2429.7,3077,51749.4,0.58053
302.9,458,43342.5,0.58053
2272.4,2801,53168.2,0.581561
1475.5,1848,52326,0.583623
270.4,421,42092.5,0.585685
306.8,459,43804.9,0.586717
2393.3,3061,51240.5,0.587748
1275.3,1684,49630.7,0.588779
2276.3,2833,52657.8,0.590841
2359.5,2972,52029.7,0.591872
2368.6,2936,52870.8,0.595997
348.4,544,41972,0.597028
2086.5,2576,53082.6,0.598059
2376.4,3238,48097.5,0.598059
1523.6,1937,51549.1,0.598059
605.8,873,45477.3,0.59909
397.8,588,44337.1,0.59909
2177.5,2736,52158.1,0.601152
120.9,276,28707.6,0.602184
2377.7,3045,51174,0.602184
244.4,484,33093,0.602184
2314,2887,52528.7,0.604246
2145,2785,50475.7,0.605277
154.7,256,39603.2,0.606308
241.8,381,41592.1,0.606308
161.2,321,32910.9,0.607339
2159.3,2780,50903.6,0.612495
361.4,500,47369.4,0.613526
2186.6,2791,51344,0.614557
2536.3,3132,53071.2,0.614557
1963,2481,51852.9,0.614557
126.1,316,26152.2,0.616619
1547,1856,54625.1,0.616619
2301,3040,49604.7,0.619713
529.1,719,48226.8,0.620744
379.6,529,47027.3,0.620744
2389.4,2962,52866.9,0.622806
1296.1,1744,48704.8,0.622806
2468.7,3101,52173.1,0.6259
1558.7,1929,52955.4,0.6259
2164.5,2809,50499.3,0.627962
2316.6,2853,53214.4,0.631055
257.4,473,35663.8,0.632087
1206.4,1550,51008.1,0.632087
282.1,429,43094.9,0.633118
2215.2,2764,52523.6,0.633118
283.4,466,39856,0.634149
1207.7,1549,51096.1,0.636211
1428.7,1916,48868.1,0.636211
403,560,47162.5,0.641367
2087.8,2625,52124.2,0.642398
2328.3,2997,50913.4,0.642398
1207.7,1487,53226.5,0.643429
141.7,315,29480.8,0.64446
1595.1,1933,54079.9,0.645491
123.5,235,34441.3,0.645491
122.2,229,34971.6,0.649616
375.7,512,48089.6,0.651678
2137.2,2682,52223.5,0.652709
118.3,276,28090.2,0.65374
313.3,488,42074.6,0.654772
2116.4,2796,49606.7,0.655803
321.1,427,49282.5,0.655803
348.4,476,47967.9,0.655803
308.1,472,42778.9,0.656834
152.1,272,36647.1,0.657865
2160.6,2825,50122.9,0.660958
2272.4,2873,51835.7,0.660958
100.1,221,29684,0.661989
250.9,344,47799.4,0.663021
416,564,48338.6,0.664052
410.8,559,48161.3,0.665083
193.7,288,44077.5,0.666114
189.8,437,28463.9,0.666114
2363.4,3038,50983.5,0.667145
2310.1,2848,53158.3,0.668176
1394.9,1761,51911.5,0.669207
1521,1861,53562.7,0.670239
423.8,608,45681.2,0.67127
2057.9,2605,51772.2,0.67127
8000.2,10049,52174.5,0.67127
1220.7,1677,47704.1,0.674363
288.6,468,40413.9,0.675394
1423.5,1877,49701.9,0.675394
1528.8,1988,50398.1,0.678488
1400.1,1624,56500.6,0.679519
1359.8,1792,49729.8,0.68055
409.5,521,51510.5,0.681581
126.1,245,33731,0.682612
7438.6,9053,53849.1,0.682612
358.8,436,53931.9,0.684675
367.9,501,48125.1,0.684675
1184.3,1428,54351.7,0.684675
149.5,296,33100.1,0.686737
2603.9,3199,53344.5,0.687768
237.9,389,40079.7,0.688799
1976,2541,50963.8,0.68983
119.6,279,28093.6,0.690861
270.4,412,43012,0.690861
2122.9,2765,50316.9,0.690861
1401.4,1822,50407.3,0.690861
252.2,368,44913.5,0.691892
1298.7,1691,50332.1,0.693955
1345.5,1789,49289.4,0.693955
1385.8,1680,54059.4,0.694986
2286.7,2928,51182.1,0.698079
1868.1,2425,50485.7,0.698079
2277.6,2857,52245.3,0.69911
1944.8,2481,51372.2,0.700141
391.3,532,48203.5,0.703235
189.8,327,38038.9,0.703235
410.8,621,43353,0.704266
1284.4,1673,50313.5,0.704266
1350.7,1804,49068.4,0.709422
361.4,500,47369.4,0.714577
1886.3,2461,50231.8,0.71664
110.5,248,29200.5,0.717671
369.2,584,41431.3,0.720764
2064.4,2590,52236.5,0.721795
404.3,601,44086.9,0.722826
2628.6,3351,51407.9,0.724889
1368.9,1739,51588.4,0.724889
1411.8,1800,51402.1,0.729013
396.5,633,41050.6,0.729013
1513.2,1933,51303.2,0.731076
282.1,433,42696.8,0.733138
2169.7,2840,50068.1,0.7352
314.6,423,48741.4,0.736231
1535.3,1956,51440.4,0.736231
2148.9,2923,48180.1,0.747574
2219.1,2609,55742,0.747574
341.9,480,46680.7,0.749636
2165.8,2704,52491.8,0.749636
287.3,430,43787.2,0.750667
331.5,463,46922.6,0.751698
1435.2,1851,50814.3,0.752729
137.8,337,26797.8,0.753761
237.9,432,36090.3,0.755823
1391,1842,49490,0.756854
1292.2,1736,48782,0.757885
2186.6,2697,53133.5,0.757885
254.8,460,36301.2,0.757885
2096.9,2740,50154.2,0.758916
344.5,459,49187.7,0.758916
101.4,236,28158.3,0.759947
430.3,613,46003.5,0.760979
132.6,268,32425.6,0.763041
317.2,453,45889.7,0.764072
127.4,220,37951.3,0.767165
2031.9,2529,52654.2,0.768197
370.5,584,41577.2,0.779539
2555.8,3269,51238,0.781601
366.6,524,45850.2,0.782632
2161.9,2644,53586.3,0.783664
2514.2,3172,51945.3,0.785726
2077.4,2553,53327.3,0.786757
1215.5,1545,51559.2,0.786757
331.5,513,42349.3,0.788819
2432.3,3141,50749.2,0.788819
1506.7,1929,51188.7,0.791913
171.6,258,43589.1,0.792944
260,401,42492.2,0.793975
2120.3,2718,51124.3,0.795006
2345.2,2904,52925.3,0.797068
123.5,273,29647.2,0.798099
2315.3,3008,50444,0.798099
249.6,441,37092.5,0.801193
330.2,504,42936.5,0.802224
187.2,273,44939,0.802224
2696.2,3317,53270.5,0.803255
1459.9,1880,50891.5,0.806349
145.6,249,38321.5,0.80738
2241.2,2841,51699.9,0.80738
2320.5,2920,52080.9,0.80738
377,548,45085.9,0.808411
403,504,52402.8,0.808411
374.4,565,43427.7,0.809442
2395.9,2997,52391.6,0.810473
2073.5,2540,53499.6,0.811504
2174.9,2644,53908.6,0.811504
1379.3,1785,50640.8,0.812535
156,248,41224.3,0.812535
96.2,268,23524.5,0.812535
152.1,289,34491.4,0.814598
1332.5,1664,52480,0.815629
263.9,404,42809.3,0.81666
327.6,521,41208.4,0.817691
347.1,492,46234.8,0.817691
1409.2,1981,46619.6,0.817691
2416.7,3009,52635.7,0.819753
1158.3,1540,49292.4,0.819753
137.8,242,37317.6,0.820784
1953.9,2637,48559.3,0.82594
332.8,461,47311,0.82594
2382.9,3008,51916.8,0.828002
2155.4,2616,53997.1,0.829034
107.9,246,28745.3,0.831096
131.3,248,34697.1,0.83522
1387.1,1681,54077.9,0.838314
2433.6,3081,51765.1,0.838314
1444.3,1704,55547.9,0.841407
2204.8,2780,51976.2,0.841407
1527.5,1967,50892.9,0.842438
310.7,464,43883.7,0.843469
271.7,493,36117.9,0.843469
2254.2,2816,52461.4,0.844501
2306.2,2941,51390.4,0.844501
1011.4,1268,52273.7,0.845532
2243.8,2839,51796.3,0.845532
2161.9,2599,54514.2,0.845532
2185.3,2788,51368.7,0.846563
2184,2641,54195.6,0.847594
1371.5,1745,51508.7,0.851718
2111.2,2701,51225.3,0.851718
2575.3,3325,50759.4,0.854812
130,281,30319.1,0.855843
2015,2568,51423.3,0.855843
87.1,234,24394,0.857905
1220.7,1573,50858.1,0.858936
2259.4,2900,51059.3,0.859968
2219.1,2812,51718,0.860999
2037.1,2577,51805.7,0.86203
2107.3,2649,52134.4,0.864092
1320.8,1801,48062.2,0.864092
282.1,458,40366.2,0.865123
1254.5,1589,51740,0.866154
284.7,437,42695.9,0.866154
1504.1,1809,54490.2,0.867186
1398.8,1812,50591.5,0.867186
1326,1729,50260.7,0.869248
1531.4,2016,49782.7,0.872341
162.5,324,32869.1,0.872341
416,628,43412.4,0.872341
2363.4,3097,50012.2,0.873372
681.2,801,55734.2,0.873372
2403.7,3093,50930.8,0.873372
106.6,269,25970.8,0.876466
2069.6,2613,51907.1,0.879559
1327.3,1744,49877.2,0.879559
2611.7,3265,52422.8,0.88059
495.3,628,51687.9,0.881621
2376.4,3018,51603.6,0.883684
2398.5,2945,53374.6,0.883684
2077.4,2681,50781.2,0.886777
130,257,33150.5,0.887808
120.9,262,30241.6,0.888839
2437.5,3065,52118.8,0.890902
132.6,292,29760.5,0.890902
308.1,460,43894.9,0.892964
296.4,455,42692,0.892964
429,500,56229.9,0.897089
109.2,236,30324.3,0.897089
2302.3,2952,51112.3,0.897089
117,261,29378.2,0.897089
2223,2672,54523.4,0.89812
2294.5,2944,51077.6,0.904306
2320.5,2897,52494.4,0.906369
2416.7,3029,52288.2,0.909462
2224.3,2933,49700.5,0.912556
1357.2,1769,50280.1,0.912556
2061.8,2576,52454.2,0.912556
2200.9,2821,51130.2,0.912556
305.5,390,51336.5,0.915649
2393.3,3005,52195.4,0.917711
331.5,486,44702,0.921836
1332.5,1765,49476.9,0.923898
245.7,386,41715.5,0.923898
2418,3201,49505.2,0.924929
1427.4,1965,47606.1,0.928023
2129.4,2712,51457.4,0.929054
2241.2,2816,52158.8,0.929054
2051.4,2557,52577.5,0.929054
1346.8,1791,49281.9,0.930085
323.7,400,53035,0.931116
289.9,437,43475.7,0.931116
2246.4,2870,51296.2,0.931116
2195.7,2789,51594.6,0.933178
1461.2,1824,52500.7,0.938334
109.2,255,28064.8,0.940396
1501.5,1985,49572.9,0.942459
209.3,299,45875.2,0.944521
292.5,389,49278.4,0.946583
1428.7,1861,50312.3,0.950708
352.3,560,41229.2,0.951739
1927.9,2416,52295.9,0.95277
98.8,221,29298.4,0.954832
2226.9,2784,52421.7,0.954832
2291.9,2796,53720.3,0.955863
107.9,259,27302.4,0.957926
119.6,293,26751.2,0.957926
291.2,473,40346.9,0.958957
2375.1,2928,53160.7,0.958957
2385.5,3085,50676.2,0.958957
344.5,537,42043.1,0.963081
343.2,540,41651.8,0.967206
1255.8,1661,49548.5,0.968237
132.6,286,30384.9,0.970299
1413.1,1817,50968,0.970299
379.6,494,50359.2,0.974424
2208.7,2877,50312.6,0.975455
1627.6,1972,54090.5,0.977517
135.2,263,33690,0.977517
936,1193,51418,0.978548
2353,3101,49727.9,0.979579
2148.9,2779,50676.6,0.981642
1298.7,1657,51364.9,0.985766
293.8,483,39864.3,0.987829
2453.1,3144,51134.3,0.987829
2405,3061,51491,0.98886
175.5,333,34539.2,0.991953
1437.8,1828,51546.9,0.991953
1453.4,1853,51403.1,0.992984
210.6,379,36416.6,0.994015
340.6,433,51550.9,0.994015
32091.8,37913,55473.5,0.995046
205.4,313,43006.7,0.99814
1322.1,1760,49230.2,0.99814
995.8,1305,50008.2,1.00226
465.4,588,51871.5,1.00536
1601.6,2072,50657.6,1.00536
2142.4,2781,50487,1.00639
1392.3,1805,50551.7,1.00639
1978.6,2600,49872.9,1.00948
2143.7,2844,49398.6,1.01154
379.6,545,45646.7,1.01258
169,301,36796,1.01464
1401.4,1737,52874,1.01567
93.6,256,23961.6,1.0167
334.1,492,44503.2,1.02186
2574,3252,51872.6,1.02186
2388.1,3000,52168.8,1.02289
271.7,404,44074.6,1.03011
271.7,436,40839.7,1.03011
1281.8,1797,46746.8,1.03114
360.1,508,46455.7,1.03114
341.9,516,43423.9,1.03217
4053.4,5061,52488.4,1.03526
1302.6,1761,48476.5,1.03526
143,285,32883,1.04145
2351.7,2952,52209,1.04248
356.2,529,44128.4,1.04248
2013.7,2600,50757.6,1.04557
205.4,336,40062.8,1.04557
1419.6,1797,51772.3,1.04867
1398.8,1836,49930.1,1.05279
1518.4,1923,51747.2,1.05382
1346.8,1709,51646.5,1.05382
352.3,483,47801.9,1.05485
2416.7,3060,51758.4,1.05588
423.8,692,40136.1,1.05588
1375.4,1816,49635.6,1.05691
331.5,516,42103.1,1.05795
2496,3092,52903.6,1.06001
2488.2,3093,52721.2,1.06001
1266.2,1689,49130.7,1.06207
2290.6,2887,51997.5,1.0631
143,297,31554.4,1.06516
1435.2,1924,48886.3,1.06619
292.5,413,46414.7,1.06619
143,229,40924.2,1.06826
2408.9,2984,52905.4,1.06826
222.3,344,42350.7,1.06929
2380.3,2928,53277.1,1.07341
302.9,449,44211.3,1.07444
178.1,329,35477.1,1.07651
2223,2780,52405.2,1.07754
163.8,297,36144.1,1.07754
1268.8,1612,51583.2,1.07857
1297.4,1622,52420.7,1.07857
2544.1,3235,51539.5,1.0796
1472.9,1876,51454.1,1.08166
1511.9,1987,49866.1,1.08372
110.5,262,27640.2,1.08372
1424.8,1940,48131.8,1.08476
109.2,245,29210.3,1.08476
299,521,37610.9,1.08476
326.3,525,40732.2,1.08579
1350.7,1681,52658.8,1.08888
299,448,43739.4,1.08991
2126.8,2824,49356.2,1.09094
1246.7,1548,52780.2,1.09094
1008.8,1388,47631.6,1.09713
384.8,561,44952.3,1.10022
382.2,562,44569.1,1.10022
276.9,396,45825.6,1.10332
8489,10684,52071.8,1.10435
169,315,35160.6,1.10538
